"","DataItemLong","County","State","year","Wheat","StateFips","CountyCode","StateCountyFips"
"1530.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLINTON COUNTY"," MO","1987",1866,"29","049","29049"
"1531.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COLE COUNTY"," MO","1987",2190,"29","051","29051"
"1532.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COOPER COUNTY"," MO","1987",14485,"29","053","29053"
"1533.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CRAWFORD COUNTY"," MO","1987",116,"29","055","29055"
"1534.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DADE COUNTY"," MO","1987",12160,"29","057","29057"
"1535.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DALLAS COUNTY"," MO","1987",156,"29","059","29059"
"1536.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAVIESS COUNTY"," MO","1987",2907,"29","061","29061"
"1537.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DE KALB COUNTY"," MO","1987",2170,"29","063","29063"
"1538.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DENT COUNTY"," MO","1987",479,"29","065","29065"
"1539.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DOUGLAS COUNTY"," MO","1987",93,"29","067","29067"
"1540.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DUNKLIN COUNTY"," MO","1987",41782,"29","069","29069"
"1541.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," MO","1987",8246,"29","071","29071"
"1542.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GASCONADE COUNTY"," MO","1987",2161,"29","073","29073"
"1543.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GENTRY COUNTY"," MO","1987",4034,"29","075","29075"
"1544.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GREENE COUNTY"," MO","1987",1273,"29","077","29077"
"1545.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRUNDY COUNTY"," MO","1987",1562,"29","079","29079"
"1546.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HARRISON COUNTY"," MO","1987",1786,"29","081","29081"
"1547.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HENRY COUNTY"," MO","1987",3364,"29","083","29083"
"1548.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HICKORY COUNTY"," MO","1987",356,"29","085","29085"
"1549.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOLT COUNTY"," MO","1987",2208,"29","087","29087"
"1550.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWARD COUNTY"," MO","1987",7176,"29","089","29089"
"1551.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWELL COUNTY"," MO","1987",1226,"29","091","29091"
"1552.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","IRON COUNTY"," MO","1987",-9999,"29","093","29093"
"1553.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," MO","1987",2796,"29","095","29095"
"1554.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JASPER COUNTY"," MO","1987",16204,"29","097","29097"
"1555.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," MO","1987",2628,"29","099","29099"
"1556.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JOHNSON COUNTY"," MO","1987",1568,"29","101","29101"
"1557.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KNOX COUNTY"," MO","1987",4303,"29","103","29103"
"1558.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LACLEDE COUNTY"," MO","1987",311,"29","105","29105"
"1559.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAFAYETTE COUNTY"," MO","1987",9930,"29","107","29107"
"1560.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAWRENCE COUNTY"," MO","1987",5977,"29","109","29109"
"1561.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LEWIS COUNTY"," MO","1987",5897,"29","111","29111"
"1562.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," MO","1987",20252,"29","113","29113"
"1563.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINN COUNTY"," MO","1987",2304,"29","115","29115"
"1564.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LIVINGSTON COUNTY"," MO","1987",4456,"29","117","29117"
"1565.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCDONALD COUNTY"," MO","1987",331,"29","119","29119"
"1566.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MACON COUNTY"," MO","1987",4517,"29","121","29121"
"1567.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," MO","1987",351,"29","123","29123"
"1568.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MARIES COUNTY"," MO","1987",1070,"29","125","29125"
"1569.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MARION COUNTY"," MO","1987",12520,"29","127","29127"
"1570.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MERCER COUNTY"," MO","1987",1161,"29","129","29129"
"1571.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MILLER COUNTY"," MO","1987",705,"29","131","29131"
"1572.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MISSISSIPPI COUNTY"," MO","1987",36599,"29","133","29133"
"1573.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONITEAU COUNTY"," MO","1987",4557,"29","135","29135"
"1574.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONROE COUNTY"," MO","1987",13959,"29","137","29137"
"1575.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MONTGOMERY COUNTY"," MO","1987",15959,"29","139","29139"
"1576.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MORGAN COUNTY"," MO","1987",2713,"29","141","29141"
"1577.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NEW MADRID COUNTY"," MO","1987",43549,"29","143","29143"
"1578.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NEWTON COUNTY"," MO","1987",5276,"29","145","29145"
"1579.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NODAWAY COUNTY"," MO","1987",3258,"29","147","29147"
"1580.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OREGON COUNTY"," MO","1987",307,"29","149","29149"
"1581.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OSAGE COUNTY"," MO","1987",2638,"29","151","29151"
"1582.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OZARK COUNTY"," MO","1987",-9999,"29","153","29153"
"1583.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PEMISCOT COUNTY"," MO","1987",47992,"29","155","29155"
"1584.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PERRY COUNTY"," MO","1987",19476,"29","157","29157"
"1585.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PETTIS COUNTY"," MO","1987",7057,"29","159","29159"
"1586.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PHELPS COUNTY"," MO","1987",381,"29","161","29161"
"1587.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PIKE COUNTY"," MO","1987",19796,"29","163","29163"
"1588.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PLATTE COUNTY"," MO","1987",4247,"29","165","29165"
"1589.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","POLK COUNTY"," MO","1987",1274,"29","167","29167"
"1590.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PULASKI COUNTY"," MO","1987",162,"29","169","29169"
"1591.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PUTNAM COUNTY"," MO","1987",228,"29","171","29171"
"1592.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RALLS COUNTY"," MO","1987",14614,"29","173","29173"
"1593.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RANDOLPH COUNTY"," MO","1987",7898,"29","175","29175"
"1594.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RAY COUNTY"," MO","1987",5491,"29","177","29177"
"1595.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","REYNOLDS COUNTY"," MO","1987",-9999,"29","179","29179"
"1596.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RIPLEY COUNTY"," MO","1987",2649,"29","181","29181"
"1597.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ST CHARLES COUNTY"," MO","1987",10693,"29","183","29183"
"1598.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ST CLAIR COUNTY"," MO","1987",3129,"29","185","29185"
"1599.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STE GENEVIEVE COUNTY"," MO","1987",6365,"29","186","29186"
"1600.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ST FRANCOIS COUNTY"," MO","1987",745,"29","187","29187"
"1601.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ST LOUIS COUNTY"," MO","1987",4825,"29","189","29189"
"1602.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SALINE COUNTY"," MO","1987",7505,"29","195","29195"
"1603.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCHUYLER COUNTY"," MO","1987",470,"29","197","29197"
"1604.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCOTLAND COUNTY"," MO","1987",2016,"29","199","29199"
"1605.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SCOTT COUNTY"," MO","1987",36665,"29","201","29201"
"1606.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHANNON COUNTY"," MO","1987",-9999,"29","203","29203"
"1607.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHELBY COUNTY"," MO","1987",6178,"29","205","29205"
"1608.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STODDARD COUNTY"," MO","1987",51691,"29","207","29207"
"1609.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STONE COUNTY"," MO","1987",-9999,"29","209","29209"
"1610.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SULLIVAN COUNTY"," MO","1987",642,"29","211","29211"
"1611.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TANEY COUNTY"," MO","1987",-9999,"29","213","29213"
"1612.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TEXAS COUNTY"," MO","1987",1563,"29","215","29215"
"1613.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","VERNON COUNTY"," MO","1987",7321,"29","217","29217"
"1614.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WARREN COUNTY"," MO","1987",4677,"29","219","29219"
"1615.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHINGTON COUNTY"," MO","1987",-9999,"29","221","29221"
"1616.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WAYNE COUNTY"," MO","1987",1274,"29","223","29223"
"1617.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WEBSTER COUNTY"," MO","1987",251,"29","225","29225"
"1618.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WORTH COUNTY"," MO","1987",410,"29","227","29227"
"1619.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WRIGHT COUNTY"," MO","1987",186,"29","229","29229"
"1620.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," MO","1987",-9999,"29","998","29998"
"1622.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BEAVERHEAD COUNTY"," MT","1987",15230,"30","001","30001"
"1623.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BIG HORN COUNTY"," MT","1987",102913,"30","003","30003"
"1624.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BLAINE COUNTY"," MT","1987",170300,"30","005","30005"
"1625.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BROADWATER COUNTY"," MT","1987",31142,"30","007","30007"
"1626.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CARBON COUNTY"," MT","1987",16078,"30","009","30009"
"1627.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CARTER COUNTY"," MT","1987",38734,"30","011","30011"
"1628.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CASCADE COUNTY"," MT","1987",125042,"30","013","30013"
"1629.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHOUTEAU COUNTY"," MT","1987",432124,"30","015","30015"
"1630.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CUSTER COUNTY"," MT","1987",40595,"30","017","30017"
"1631.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DANIELS COUNTY"," MT","1987",180207,"30","019","30019"
"1632.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAWSON COUNTY"," MT","1987",135804,"30","021","30021"
"1633.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DEER LODGE COUNTY"," MT","1987",-9999,"30","023","30023"
"1634.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FALLON COUNTY"," MT","1987",50700,"30","025","30025"
"1635.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FERGUS COUNTY"," MT","1987",145444,"30","027","30027"
"1636.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FLATHEAD COUNTY"," MT","1987",9967,"30","029","30029"
"1637.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GALLATIN COUNTY"," MT","1987",46146,"30","031","30031"
"1638.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GARFIELD COUNTY"," MT","1987",98035,"30","033","30033"
"1639.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GLACIER COUNTY"," MT","1987",121734,"30","035","30035"
"1640.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GOLDEN VALLEY COUNTY"," MT","1987",25068,"30","037","30037"
"1641.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRANITE COUNTY"," MT","1987",-9999,"30","039","30039"
"1642.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HILL COUNTY"," MT","1987",423507,"30","041","30041"
"1643.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," MT","1987",6583,"30","043","30043"
"1644.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JUDITH BASIN COUNTY"," MT","1987",65194,"30","045","30045"
"1645.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LAKE COUNTY"," MT","1987",10302,"30","047","30047"
"1646.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LEWIS AND CLARK COUNTY"," MT","1987",13291,"30","049","30049"
"1647.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LIBERTY COUNTY"," MT","1987",208313,"30","051","30051"
"1648.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," MT","1987",-9999,"30","053","30053"
"1649.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCCONE COUNTY"," MT","1987",174998,"30","055","30055"
"1650.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," MT","1987",10334,"30","057","30057"
"1651.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MEAGHER COUNTY"," MT","1987",11428,"30","059","30059"
"1652.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MINERAL COUNTY"," MT","1987",327,"30","061","30061"
"1653.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MISSOULA COUNTY"," MT","1987",2656,"30","063","30063"
"1654.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MUSSELSHELL COUNTY"," MT","1987",50828,"30","065","30065"
"1655.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PARK COUNTY"," MT","1987",13284,"30","067","30067"
"1656.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PETROLEUM COUNTY"," MT","1987",15790,"30","069","30069"
"1657.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PHILLIPS COUNTY"," MT","1987",141022,"30","071","30071"
"1658.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PONDERA COUNTY"," MT","1987",161682,"30","073","30073"
"1659.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","POWDER RIVER COUNTY"," MT","1987",25410,"30","075","30075"
"1660.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","POWELL COUNTY"," MT","1987",5486,"30","077","30077"
"1661.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PRAIRIE COUNTY"," MT","1987",34861,"30","079","30079"
"1662.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RAVALLI COUNTY"," MT","1987",1859,"30","081","30081"
"1663.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","RICHLAND COUNTY"," MT","1987",145658,"30","083","30083"
"1664.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROOSEVELT COUNTY"," MT","1987",257437,"30","085","30085"
"1665.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ROSEBUD COUNTY"," MT","1987",51391,"30","087","30087"
"1666.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SANDERS COUNTY"," MT","1987",1633,"30","089","30089"
"1667.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SHERIDAN COUNTY"," MT","1987",231484,"30","091","30091"
"1668.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SILVER BOW COUNTY"," MT","1987",-9999,"30","093","30093"
"1669.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","STILLWATER COUNTY"," MT","1987",49606,"30","095","30095"
"1670.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","SWEET GRASS COUNTY"," MT","1987",7085,"30","097","30097"
"1671.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TETON COUNTY"," MT","1987",145532,"30","099","30099"
"1672.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TOOLE COUNTY"," MT","1987",205211,"30","101","30101"
"1673.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","TREASURE COUNTY"," MT","1987",4668,"30","103","30103"
"1674.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","VALLEY COUNTY"," MT","1987",271528,"30","105","30105"
"1675.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WHEATLAND COUNTY"," MT","1987",29750,"30","107","30107"
"1676.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","WIBAUX COUNTY"," MT","1987",53729,"30","109","30109"
"1677.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","YELLOWSTONE COUNTY"," MT","1987",85483,"30","111","30111"
"1678.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," MT","1987",-9999,"30","998","30998"
"1680.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ADAMS COUNTY"," NE","1987",28973,"31","001","31001"
"1681.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ANTELOPE COUNTY"," NE","1987",781,"31","003","31003"
"1682.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","ARTHUR COUNTY"," NE","1987",-9999,"31","005","31005"
"1683.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BANNER COUNTY"," NE","1987",50498,"31","007","31007"
"1684.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BLAINE COUNTY"," NE","1987",-9999,"31","009","31009"
"1685.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BOONE COUNTY"," NE","1987",2271,"31","011","31011"
"1686.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BOX BUTTE COUNTY"," NE","1987",82736,"31","013","31013"
"1687.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BOYD COUNTY"," NE","1987",3050,"31","015","31015"
"1688.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BROWN COUNTY"," NE","1987",-9999,"31","017","31017"
"1689.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BUFFALO COUNTY"," NE","1987",16000,"31","019","31019"
"1690.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BURT COUNTY"," NE","1987",1727,"31","021","31021"
"1691.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","BUTLER COUNTY"," NE","1987",10280,"31","023","31023"
"1692.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CASS COUNTY"," NE","1987",17304,"31","025","31025"
"1693.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CEDAR COUNTY"," NE","1987",497,"31","027","31027"
"1694.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHASE COUNTY"," NE","1987",51663,"31","029","31029"
"1695.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHERRY COUNTY"," NE","1987",2275,"31","031","31031"
"1696.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CHEYENNE COUNTY"," NE","1987",180483,"31","033","31033"
"1697.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CLAY COUNTY"," NE","1987",17065,"31","035","31035"
"1698.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","COLFAX COUNTY"," NE","1987",2498,"31","037","31037"
"1699.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CUMING COUNTY"," NE","1987",-9999,"31","039","31039"
"1700.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","CUSTER COUNTY"," NE","1987",26751,"31","041","31041"
"1701.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAKOTA COUNTY"," NE","1987",-9999,"31","043","31043"
"1702.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAWES COUNTY"," NE","1987",35185,"31","045","31045"
"1703.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DAWSON COUNTY"," NE","1987",7608,"31","047","31047"
"1704.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DEUEL COUNTY"," NE","1987",70109,"31","049","31049"
"1705.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DIXON COUNTY"," NE","1987",-9999,"31","051","31051"
"1706.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DODGE COUNTY"," NE","1987",1277,"31","053","31053"
"1707.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DOUGLAS COUNTY"," NE","1987",393,"31","055","31055"
"1708.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","DUNDY COUNTY"," NE","1987",34109,"31","057","31057"
"1709.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FILLMORE COUNTY"," NE","1987",20631,"31","059","31059"
"1710.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," NE","1987",24154,"31","061","31061"
"1711.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FRONTIER COUNTY"," NE","1987",42612,"31","063","31063"
"1712.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","FURNAS COUNTY"," NE","1987",60461,"31","065","31065"
"1713.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GAGE COUNTY"," NE","1987",52195,"31","067","31067"
"1714.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GARDEN COUNTY"," NE","1987",51475,"31","069","31069"
"1715.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GARFIELD COUNTY"," NE","1987",-9999,"31","071","31071"
"1716.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GOSPER COUNTY"," NE","1987",13720,"31","073","31073"
"1717.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GRANT COUNTY"," NE","1987",-9999,"31","075","31075"
"1718.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","GREELEY COUNTY"," NE","1987",1364,"31","077","31077"
"1719.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HALL COUNTY"," NE","1987",3800,"31","079","31079"
"1720.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HAMILTON COUNTY"," NE","1987",3964,"31","081","31081"
"1721.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HARLAN COUNTY"," NE","1987",32992,"31","083","31083"
"1722.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HAYES COUNTY"," NE","1987",42803,"31","085","31085"
"1723.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HITCHCOCK COUNTY"," NE","1987",64067,"31","087","31087"
"1724.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOLT COUNTY"," NE","1987",3353,"31","089","31089"
"1725.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOOKER COUNTY"," NE","1987",-9999,"31","091","31091"
"1726.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWARD COUNTY"," NE","1987",3604,"31","093","31093"
"1727.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," NE","1987",33795,"31","095","31095"
"1728.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","JOHNSON COUNTY"," NE","1987",10100,"31","097","31097"
"1729.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KEARNEY COUNTY"," NE","1987",21475,"31","099","31099"
"1730.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KEITH COUNTY"," NE","1987",54920,"31","101","31101"
"1731.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KEYA PAHA COUNTY"," NE","1987",1770,"31","103","31103"
"1732.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KIMBALL COUNTY"," NE","1987",110157,"31","105","31105"
"1733.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","KNOX COUNTY"," NE","1987",1439,"31","107","31107"
"1734.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LANCASTER COUNTY"," NE","1987",49369,"31","109","31109"
"1735.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," NE","1987",42584,"31","111","31111"
"1736.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LOGAN COUNTY"," NE","1987",5891,"31","113","31113"
"1737.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","LOUP COUNTY"," NE","1987",-9999,"31","115","31115"
"1738.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MCPHERSON COUNTY"," NE","1987",254,"31","117","31117"
"1739.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," NE","1987",790,"31","119","31119"
"1740.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MERRICK COUNTY"," NE","1987",1803,"31","121","31121"
"1741.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","MORRILL COUNTY"," NE","1987",25023,"31","123","31123"
"1742.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NANCE COUNTY"," NE","1987",5958,"31","125","31125"
"1743.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NEMAHA COUNTY"," NE","1987",13275,"31","127","31127"
"1744.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","NUCKOLLS COUNTY"," NE","1987",37960,"31","129","31129"
"1745.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","OTOE COUNTY"," NE","1987",21038,"31","131","31131"
"1746.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PAWNEE COUNTY"," NE","1987",9123,"31","133","31133"
"1747.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PERKINS COUNTY"," NE","1987",131196,"31","135","31135"
"1748.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PHELPS COUNTY"," NE","1987",9877,"31","137","31137"
"1749.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PIERCE COUNTY"," NE","1987",-9999,"31","139","31139"
"1750.1987","Wheat for grain, total (see text) (bushels), harvested (acres)","PLATTE COUNTY"," NE","1987",5774,"31","141","31141"
