FIPS,Year,countyarea,totalplanted,harvcrop,cropfail,largefarms,income,fertilizer,insecticides,irrigate,soy_smallgrains,corn,fruitveg,totalplanted_hectares,income_inflated,insect_planted,harv_county,soysmallgrain_planted,corn_planted,fruitveg_planted,income_planted,largefarm_planted,irrigate_planted
46049,1997,640092,311366,275604,2859,253694,0,203122,19112,0,121443,37989,0,126008.09388911372,0,0.061381139880397985,0.43056935565512455,0.39003295157467416,0.12200754096465254,0,0,0.8147774644630434,0
46051,2017,436129,306055,283987,3489,254128,49931000,199343,44373,5218,124567,117387,0,123858.7616349656,51778446.99999999,0.14498374475176032,0.6511536724226089,0.40700854421590893,0.3835487085654539,0,418.0442813775301,0.8303344170165493,0.017049223178840403
46051,2012,436133,283363,268212,1567,221848,55993000,205351,48239,3385,119866,115352,7,114675.43504653986,61984251,0.17023746925321936,0.6149775412546172,0.4230121787248159,0.4070820819937677,2.4703295772560283e-5,540.5189958498463,0.7829109657929935,0.01194580802715951
46051,2007,436112,253565,235186,3567,186790,45398000,174251,40365,4016,116311,91212,0,102616.34965600971,55657948,0.15918995129453986,0.5392789008328136,0.4587028966931556,0.35971841539644667,0,542.3886952379074,0.7366552954863644,0.015838148009386155
46051,2002,436808,249493,225564,0,171766,24849000,156741,13887,0,125412,63164,54,100968.43383245649,35111637,0.05566088026517778,0.516391641178733,0.5026674095064791,0.2531694275991711,2.1643893816660186e-4,347.7486543790808,0.688460197280084,0
46051,1997,436808,257269,243905,1570,179748,0,170404,5298,0,139357,69175,11,104115.3379198705,0,0.020593231209356744,0.5583803410193953,0.5416781656554035,0.26888198733621227,4.275680319043491e-5,0,0.6986772599885722,0
46053,2017,649568,220150,191649,3059,145758,29183000,120836,45927,297,64756,51953,9,89093.48441926345,30262770.999999996,0.2086168521462639,0.2950407039755653,0.2941449012037247,0.23598909834203952,4.0881217351805584e-5,339.6743454054054,0.6620849420849421,0.0013490801726095843
46053,2012,649572,237715,216562,10989,169129,28368000,134488,33481,504,70127,61192,6,96201.9425333873,31403376,0.14084512967208632,0.33339183339183337,0.29500452222198853,0.2574174957406979,2.524030877311066e-5,326.43182843320784,0.711478030414572,0.002120185936941295
46053,2007,649584,238173,219444,3119,169254,26314000,147453,32546,1658,64181,48203,0,96387.29259409146,32260964,0.1366485705768496,0.3378223601566541,0.26947219038262105,0.2023865005689142,0,334.7014231000156,0.7106347067047902,0.0069613264307877044
46053,2002,650198,281412,225600,48006,159907,5127000,120255,22882,1040,35418,46475,0,113885.87616349656,7244451,0.08131138686338892,0.3469712303021541,0.12585817235938765,0.1651493184370247,0,63.61149638608161,0.5682309212116043,0.003695649083905448
46053,1997,650198,216392,204448,2946,130477,0,97594,20159,0,40486,52896,0,87572.64265479562,0,0.09315963621575658,0.3144396014752429,0.1870956412436689,0.24444526599874303,0,0,0.602965913712152,0
46055,2017,1158746,295240,190737,48430,168442,26694000,166379,33917,0,56402,39466,0,119481.99109672198,27681677.999999996,0.11487942013277334,0.1646063934632784,0.1910377997561306,0.13367429887549112,0,231.68075578512392,0.5705256740279095,0
46055,2012,1158745,174981,174981,52131,163751,24299000,121566,24760,125,67835,30789,0,70813.84055038446,26898993,0.14150107725981678,0.1510090658427868,0.38767066138609335,0.17595624667821078,0,379.8550225624497,0.9358216034883787,7.143632737268618e-4
46055,2007,1158777,289876,206710,15115,186616,19648000,125609,20174,0,109232,7701,0,117311.21003642249,24088448,0.06959527522112903,0.17838635043671042,0.376823193365439,0.02656653189639708,0,205.33798937476715,0.6437787191764754,0
46055,2002,1160299,361295,104797,169981,87520,13654000,119667,6958,0,51245,5357,0,146214.08336705787,19293102,0.01925850067119667,0.0903189608885296,0.14183700300308613,0.014827218754757192,0,131.95105119639075,0.24223972100361202,0
46055,1997,1160299,258782,258782,0,234453,0,147067,6735,0,147145,6580,0,104727.64063132335,0,0.026025766861682807,0.22303044301511937,0.5686060081458525,0.025426807119505995,0,0,0.9059865060166472,0
46057,2017,324630,246884,221708,3570,195364,41308000,178311,34371,0,102960,102326,0,99912.58599757183,42836396,0.13921922846356993,0.6829559806548994,0.4170379611477455,0.41446995350042937,0,428.7387376905753,0.7913190000162019,0
46057,2012,324630,239204,219466,1687,196259,58144000,182663,42782,7878,101988,103085,12,96804.53257790368,64365408,0.17885152422200298,0.6760496565320518,0.4263641076236183,0.43095015133526193,5.016638517750539e-5,664.9007674119163,0.8204670490460025,0.03293423186903229
46057,2007,324451,235387,215047,1204,186454,42512000,174147,46702,8573,105197,98430,0,95259.81384055039,52119712,0.19840517955537051,0.6628027036440017,0.4469108319490881,0.41816243038060724,0,547.1322050580533,0.792116811888507,0.03642087286043834
46057,2002,324393,228766,210281,2749,175535,15170000,178167,26130,7041,110017,83501,0,92580.33184945367,21435210,0.11422151893200913,0.6482291541432769,0.48091499610956173,0.3650061635033178,0,231.53092640514762,0.7673124502767019,0.03077817507846446
46057,1997,324393,215628,192944,10361,151223,0,137938,8742,0,103529,71571,0,87263.45609065155,0,0.0405420446324225,0.5947847210019945,0.4801278127144898,0.33191886025933554,0,0,0.7013143005546589,0
46059,2017,919454,570349,521841,23901,500478,45229000,328681,126749,2605,256651,165223,0,230817.07810602995,46902473,0.222230599159462,0.5675553099991951,0.4499893924597045,0.2896875421890807,0,203.2019180940091,0.8774943061178331,0.004567378920625792
46059,2012,919422,547208,503882,14158,477627,87421000,337843,147071,0,209872,195545,0,221452.0437070012,96775047,0.26876617300916655,0.5480421395180886,0.38353240449701026,0.3573504042338562,0,437.00227543639716,0.8728435987777956,0
46059,2007,919333,477249,430126,11300,402156,55661000,352828,94118,2400,193667,132376,0,193140.02428166734,68240386,0.19720942317322823,0.46786746478153185,0.40579865018051375,0.2773730274971765,0,353.32079020804656,0.842654463393323,0.005028821432836947
46059,2002,919411,453632,339596,91466,299092,18640000,250092,18094,3856,124582,89145,0,183582.3553217321,26338320,0.03988695682844244,0.3693625592906763,0.27463230107223474,0.19651391436230248,0,143.468689863149,0.6593273843115124,0.00850028216704289
46059,1997,919411,404725,346411,17264,305291,0,206068,19721,0,110791,72089,0,163789.96357749897,0,0.04872691333621595,0.3767749135044066,0.27374390017913397,0.17811847550806104,0,0,0.7543171289146952,0
46061,2017,278090,225154,210853,1896,190166,36273000,163247,52997,5076,104059,95320,0,91118.57547551599,37615101,0.23538111692441618,0.7582185623359344,0.46216811604501806,0.42335468168453594,0,412.81484926317097,0.8446041376124785,0.02254456949465699
46061,2012,278090,205598,193413,691,170749,36144000,157721,29565,1128,89243,93115,0,83204.3707001214,40011408,0.14380003696534013,0.695505052321191,0.4340655064737984,0.4528983744978064,0,480.88108429070326,0.8304993239233844,0.005486434692944484
46061,2007,278093,164675,151153,4179,132696,24679000,136818,15200,2685,73087,66782,17,66643.05949008498,30256454,0.09230302110217094,0.5435339976195014,0.4438257173219979,0.4055381812661303,1.0323364202216488e-4,454.0075775557917,0.8058053742219523,0.016304842872324275
46061,2002,278249,190435,184346,1661,158995,11414000,166786,7296,1082,80628,81557,0,77067.98866855523,16127982,0.03831228503163809,0.6625216981911884,0.42338855777561896,0.42826686270906084,0,209.2695330270171,0.8349042980544543,0.0056817286738257144
46061,1997,278249,169829,159200,3660,119526,0,120407,9729,659,76240,61311,28,68728.8547146904,0,0.057287035783052366,0.5721494057480889,0.44892215110493494,0.3610160808813571,1.6487172391052175e-4,0,0.7038020597188938,0.0038803737877512088
46063,2017,1709805,161161,96615,57216,79648,20176000,41347,21298,867,22484,5339,0,65220.96317280453,20922512,0.1321535607249893,0.05650644371726601,0.13951266125179168,0.033128362320908905,0,320.7942811970638,0.494213860673488,0.005379713454247616
46063,2012,1709696,117244,117244,31981,100762,23269000,35765,9291,650,31726,2459,0,47447.99676244435,25758783,0.07924499334720753,0.06857593396720821,0.27059806898434036,0.020973354713247586,0,542.8845211098222,0.859421377639794,0.005543993722493262
46063,2007,1709524,179944,142448,18103,124253,11647000,62831,9816,0,36973,1498,0,72822.33913395386,14279222,0.05455030453918997,0.08332611884945751,0.20546947939358912,0.008324812163784289,0,196.08299005246076,0.6905092695505268,0
46063,2002,1709119,37048,37048,114681,24939,8796000,34076,0,0,7323,321,0,14993.120194253339,12428748,0,0.02167666499524024,0.1976624919023969,0.008664435327143165,0,828.9634071474843,0.6731537464910387,0
46063,1997,1709119,166111,127355,3645,102328,0,34970,1495,0,43351,1054,0,67224.20072845001,0,0.009000006020070917,0.07451499866305389,0.26097609429839086,0.006345154745922907,0,0,0.6160218167370012,0
46065,2017,474589,261343,184497,55492,171452,15120000,166051,86833,11468,59169,38302,50,105764.06313233508,15679439.999999998,0.33225684254026316,0.3887511088541875,0.22640361517239796,0.14655835434658668,1.9131945374469567e-4,148.24922129155937,0.6560420596687112,0.0438810299108834
46065,2012,474591,229129,229129,9898,217718,37665000,165142,70734,9817,106890,55835,82,92727.23593686766,41695155,0.3087081949469513,0.4827925519025856,0.46650576749342076,0.2436836891008995,3.578770037838947e-4,449.65381075725907,0.9501983598758778,0.04284486031885968
46065,2007,474581,202135,202135,8720,184100,26629000,171774,49138,0,99148,33600,0,81802.91380008093,32647154,0.24309496128824795,0.4259230774093358,0.49050387117520466,0.16622554233556783,0,399.0952459198061,0.910777450713632,0
46065,2002,474189,213010,101441,96660,85457,3553000,136061,19194,0,30191,16116,78,86203.96600566572,5020389,0.09010844561288202,0.21392524921497547,0.1417351298061124,0.075658419792498,3.661799915496925e-4,58.238492178770954,0.40118773766489835,0
46065,1997,474189,217427,190509,3696,172529,0,123588,30929,0,89743,29510,75,87991.50141643059,0,0.14225004254301443,0.40175752706199425,0.4127500264456576,0.1357237141661339,3.449433603002387e-4,0,0.7935031067898651,0
46067,2017,520329,357638,327021,4158,274264,69127000,272109,73465,7234,147654,152809,16,144734.11574261432,71684699,0.20541720958063742,0.6284888983700697,0.41285881254229134,0.4272728289499438,4.473797527108417e-5,495.2854317186653,0.7668760031092893,0.02022715706943893
46067,2012,520258,407216,377530,13180,321284,49033000,306175,55392,4028,174054,177314,37,164798.0574666127,54279531,0.1360260893481592,0.7256591921700387,0.427424266237083,0.43542984558563513,9.086086990687988e-5,329.36996852039215,0.7889768574908648,0.009891556323916546
46067,2007,520265,382707,356092,8779,300413,66663000,309899,63842,0,171116,158816,27,154879.4010522056,81728838,0.16681691215472932,0.6844435047523858,0.4471201206144649,0.41498065099410253,7.055005526420996e-5,527.6934017355313,0.7849686574847077,0
46067,2002,520205,380503,365953,5045,293103,24976000,301249,42418,1576,163318,157149,13,153987.45447187373,35291088,0.11147875312415408,0.7034784363856557,0.4292160639994954,0.4130033140343177,3.416530224466036e-5,229.18157924641855,0.7703040449089757,0.004141885872121902
46067,1997,520205,369042,346057,7917,230452,0,255015,17412,1756,164307,143271,0,149349.251315257,0,0.04718162160404507,0.6652319758556723,0.4452257466629814,0.3882241045734632,0,0,0.6244600885536064,0.004758265996824209
46069,2017,550743,217037,171676,35246,157426,14618000,114908,44442,0,45003,44621,0,87833.67057871306,15158865.999999998,0.2047669291411142,0.31171708038050416,0.20735174186889793,0.20559167330915926,0,172.5860470150251,0.7253417620037137,0
46069,2012,550742,184694,184694,0,171898,37995000,109609,29493,280,71518,50465,0,74744.63779846216,42060465,0.1596857504845853,0.33535484854977465,0.38722427366346496,0.27323573045144944,0,562.7221729725925,0.930717835988175,0.0015160210943506558
46069,2007,550787,156041,156041,0,144447,16595000,105761,49363,0,67845,27018,0,63148.92755969243,20345470,0.3163463448708993,0.28330552464019665,0.43478957453489786,0.17314680116123327,0,322.18235188187725,0.9256990150024673,0
46069,2002,551023,92820,92820,59014,75484,3975000,71336,6341,0,22875,14681,0,37563.739376770536,5616675,0.06831501831501831,0.1684503187707228,0.2464447317388494,0.1581663434604611,0,149.52385180995475,0.8132299073475544,0
46069,1997,551023,172934,172934,3845,157147,0,72827,9567,1213,59225,22715,0,69985.43099959531,0,0.055321683416794845,0.3138417089667763,0.34247169440364533,0.1313506887020482,0,0,0.9087108376606104,0.0070142366451941204
46071,2017,1192881,176885,114233,34636,82548,17846000,65333,29082,0,24281,11585,0,71584.37879401052,18506302,0.16441190604064787,0.09576227637123905,0.13726997766910704,0.06549453034457416,0,258.5243081210956,0.46667608898436835,0
46071,2012,1192905,172318,112298,34836,91158,19076000,58450,37060,630,48564,4823,0,69736.13921489276,21117132,0.21506749149827645,0.09413825912373576,0.28182778351652177,0.027988950660987246,0,302.81475627618704,0.5290103181327546,0.0036560312909852716
46071,2007,1192873,208823,155476,21916,134604,12706000,84488,22107,0,67387,4593,0,84509.51031970861,15577556,0.10586477543182504,0.13033742904735038,0.3226991279696202,0.021994703648544462,0,184.32902925444037,0.6445841693683168,0
46071,2002,1196241,206040,76114,87558,55178,4876000,60903,0,0,17258,2013,0,83383.2456495346,6889788,0,0.06362764693736463,0.08376043486701612,0.009769947582993594,0,82.62796616191031,0.26780236847214134,0
46071,1997,1196241,227784,158897,9283,127202,0,61327,8267,950,68565,878,0,92182.92189397005,0,0.036293154918694906,0.1328302574481229,0.30100885048993786,0.0038545288518947777,0,0,0.5584325501352159,0.004170617778246058
46073,2017,336757,195650,195650,11212,177506,10912000,121014,34503,3022,89022,69141,0,79178.4702549575,11315744,0.17635062611806798,0.5809827264169712,0.45500638895987733,0.35339125990288783,0,142.91440543828267,0.907262969588551,0.015445949399437772
46073,2012,336789,167930,167930,0,152807,30309000,105495,46123,1370,46951,78390,0,67960.33994334277,33552063,0.2746561067111296,0.4986207981852139,0.27958673256714106,0.466801643541952,0,493.7006352230096,0.9099446197820521,0.008158161138569642
46073,2007,336820,161543,161543,1922,145153,23784000,99528,28329,1314,71537,49165,0,65375.55645487657,29159184,0.17536507307651833,0.4796122558042872,0.44283565366496846,0.30434621122549416,0,446.0257867193255,0.8985409457543811,0.008134057186012393
46073,2002,339142,170865,133642,21136,112263,7552000,79102,1917,722,39729,40982,0,69148.11817078106,10670976,0.011219383723992626,0.3940591256759705,0.23251689930647002,0.23985017411406667,0,154.32055538583091,0.6570274778333772,0.004225558189213707
46073,1997,339142,159312,128226,2465,101328,0,76546,12376,1013,31896,33384,0,64472.68312424119,0,0.07768404137792508,0.37808941387383455,0.20021090689966858,0.20955106959927688,0,0,0.6360349502862308,0.0063585919453650695
46075,2017,620594,229231,178612,28930,163471,14768000,106160,42207,0,42551,31318,0,92768.51477134763,15314415.999999998,0.18412431128425039,0.2878081322088193,0.18562498091444873,0.13662201011207037,0,165.08204359794266,0.7131278055760346,0
46075,2012,620594,177558,177558,6979,170029,23035000,88128,40167,670,72658,17003,0,71856.73816268716,25499745,0.22621903828608117,0.28610975935958133,0.4092071323173273,0.09576025861971862,0,354.86922523907685,0.9575969542346726,0.003773414884150531
46075,2007,620533,132121,132121,0,122926,14308000,74457,12060,680,56105,8001,0,53468.636179684334,17541608,0.09127996306416088,0.21291534857936645,0.4246486175551199,0.060558124749282856,0,328.0728526729286,0.9304047047781957,0.005146797254032289
46075,2002,621133,172968,77183,67116,65237,4177000,43580,3112,592,32331,6012,0,69999.19061108862,5902101,0.01799176726330882,0.12426163156683029,0.1869189676703205,0.034757874288885805,0,84.3167035000694,0.3771622496646779,0.0034225983997039915
46075,1997,621133,190352,111921,9868,92694,0,31579,20525,0,30944,9615,0,77034.3990287333,0,0.10782655291249894,0.18018846205241068,0.16256199041775238,0.05051168361771875,0,0,0.48696099857106834,0
46077,2017,532632,356452,356452,5463,314719,71957000,250633,94368,2621,172043,153990,5,144254.14811817076,74619409,0.26474251792667736,0.6692275342074828,0.48265404598655637,0.43200767564777304,1.4027134088180177e-5,517.2773883692615,0.8829211226195953,0.007353023689024048
46077,2012,532631,368638,349567,5861,316185,84124000,251128,77196,2100,165318,158570,3,149185.75475515984,93125268,0.20940868819817815,0.6563023932140638,0.44845620907231487,0.43015098823235803,8.138064985161596e-6,624.2235939539603,0.8577113591111063,0.005696645489613117
46077,2007,532639,336976,311329,6507,272570,59221000,252077,61449,1779,156083,131619,0,136372.3188992311,72604946,0.18235423294240538,0.5845028246147954,0.46318728930250225,0.3905886472627131,0,532.4023715813589,0.8088706614120887,0.005279307725179241
46077,2002,536556,371938,322736,36164,270274,21657000,270126,26634,0,165921,107627,0,150521.2464589235,30601341,0.07160870897837812,0.6014954636608294,0.4460985433056047,0.2893681204932005,0,203.30246872059323,0.7266641214395948,0
46077,1997,536556,344617,321633,4966,262874,0,226235,6958,0,168193,100897,0,139464.58923512747,0,0.02019053035688895,0.5994397602486973,0.48805775687212183,0.29278010080756317,0,0,0.7628004422300699,0
46079,2017,360253,223778,203422,3886,169705,38958000,181094,99814,8181,90985,100315,0,90561.7159044921,40399446,0.4460402720553406,0.5646642776049055,0.4065859914736927,0.4482790980346594,0,446.09850416931073,0.758363199242106,0.036558553566481064
46079,2012,360497,204396,189340,1003,160443,52763000,153826,66303,1844,76678,100200,6,82717.92796438688,58408641,0.32438501731932134,0.5252193499529816,0.37514432767764533,0.49022485762930784,2.9354781893970526e-5,706.1182797657489,0.7849615452357189,0.009021702968746942
46079,2007,360502,245442,231395,2205,199505,48941000,200540,77705,2799,93483,124912,0,99329.01659247268,60001666,0.3165921073002991,0.641868838453046,0.3808761336690542,0.5089267525525378,0,604.0698685880983,0.8128396932880273,0.011403916200161342
46079,2002,360467,240605,227586,2087,189346,18580000,203253,28606,1189,110433,93234,7,97371.50951031971,26253540,0.11889195985120841,0.6313643135155229,0.4589804866898028,0.38749818166704764,2.909332723758858e-5,269.6223991188878,0.7869578770183496,0.004941709440784689
46079,1997,360467,256516,239537,3002,181220,0,159004,19222,1867,118796,102123,0,103810.60299473896,0,0.07493489684853966,0.6645185273547926,0.4631134120288793,0.3981155171607229,0,0,0.70646665315224,0.007278298429727581
46081,2017,512034,29875,23023,3601,8810,2911000,4074,3006,4443,0,540,31,12090.246863617967,3018707,0.10061924686192468,0.044963810996925986,0,0.01807531380753138,0.0010376569037656904,249.68117144769877,0.29489539748953975,0.14871966527196653
46081,2012,512022,28804,17462,8599,4148,1026000,3042,2269,0,0,598,84,11656.819101578309,1135782,0.07877378141924733,0.03410400334360633,0,0.020761005415914455,0.0029162616303291208,97.43498548812664,0.1440077766976809,0
46081,2007,512016,26458,24779,0,5569,2999000,2335,1998,3665,281,310,43,10707.405908539053,3676774,0.07551591201148991,0.048394972032124,0.01062060624385819,0.011716683044825761,0.0016252173255726055,343.3860667472976,0.21048454153753118,0.1385214301912465
46081,2002,512022,28123,17861,9756,2167,1449000,1907,1090,4079,0,450,22,11381.222177256172,2047437,0.03875831170216549,0.0348832667346325,0,0.016001137858692175,7.822778508693952e-4,179.8960575685382,0.07705436831063542,0.14504142516801194
46081,1997,512022,35120,33205,0,7153,0,3145,2265,1979,1224,541,33,14212.869283690812,0,0.06449316628701594,0.06485072907023526,0.03485193621867882,0.015404328018223234,9.39635535307517e-4,0,0.20367312072892937,0.0563496583143508
46083,2017,369468,267459,252973,4803,194221,48587000,207155,95350,2123,120365,123562,42,108239.1744233104,50384718.99999999,0.3565032397488961,0.6846952916084749,0.4500315936274345,0.4619848275810498,1.5703341446726414e-4,465.494302487484,0.7261711140772978,0.007937665212238137
46083,2012,369468,329606,319035,728,259344,45338000,256471,148183,2881,141176,168921,26,133389.72076082558,50189166,0.44957616062814393,0.8634983273246939,0.4283174456775665,0.5124937046048919,7.888205918581579e-5,376.2596226585681,0.7868303368263927,0.00874073894285905
46083,2007,369564,298744,290117,438,206962,50026000,227221,86398,2062,112697,168020,54,120900.04046944556,61331876,0.2892041346437083,0.7850250565531275,0.3772360281712771,0.5624213373322979,1.8075676833676996e-4,507.29408990975554,0.6927737460836033,0.006902230672415178
46083,2002,369976,270085,266005,825,179047,17994000,200546,77591,0,129279,121954,16,109301.90206394171,25425522,0.2872836329303738,0.7189790689125781,0.47866042171908846,0.45153933021085957,5.924060943776959e-5,232.61737920284358,0.6629283373752708,0
46083,1997,369976,300901,296450,422,192584,0,177159,46562,1992,149226,138036,0,121772.96641036017,0,0.15474192508499474,0.801268190369105,0.4959305552324519,0.4587422441268058,0,0,0.6400244598721839,0.006620117580200797
46085,2017,1050974,412941,284093,29642,250675,27927000,190171,50245,0,89452,45623,0,167114.9332254148,28960298.999999996,0.12167597792420709,0.2703140134770223,0.21662174499504772,0.11048309564804658,0,173.2956980028624,0.6070479802199346,0
46085,2012,1050917,446481,348828,13222,325296,49373000,274457,75273,0,112491,60975,9,180688.38526912182,54655911,0.1685917205883341,0.33192725971699,0.25195025096252693,0.1365679614586063,2.0157632687617165e-5,302.4871295329476,0.7285774758612349,0
46085,2007,1047632,446366,321626,12911,295667,29318000,258577,46710,8845,162524,41622,0,180641.8454067179,35943868,0.10464506705259809,0.30700284069215145,0.36410479292777675,0.09324634940833307,0,198.97863598033902,0.6623869201507283,0.01981557735132156
46085,2002,1049574,353709,211234,67031,186943,8163000,153094,20807,9043,77226,22351,0,143144.0712262242,11534319,0.05882519246046892,0.201256890890971,0.21833201869333266,0.06319036269928105,0,80.57839141497672,0.5285220336491296,0.025566214034700843
46085,1997,1049574,377560,242551,15188,203785,0,132235,39216,8020,74893,34361,0,152796.43868878996,0,0.10386693505667974,0.2310947108064796,0.198360525479394,0.09100805170039199,0,0,0.5397420277571777,0.02124165695518593
46087,2017,367491,291737,271326,1663,238802,56956000,212067,88363,0,128245,123247,26,118064.34641845406,59063371.99999999,0.30288581839122225,0.7383201221254398,0.4395911385940076,0.42245926982179155,8.912136616198836e-5,500.2642524328419,0.8185523262390441,0
46087,2012,367491,297565,283917,2643,244469,45253000,224228,71914,0,119272,151193,15,120422.90570619181,50095071,0.24167492816695513,0.7725821856861801,0.4008267101305597,0.5081007510963991,5.040915430242132e-5,415.9928769882211,0.8215650362105759,0
46087,2007,367495,273009,259551,2331,222089,39378000,248471,49624,0,115422,130395,29,110485.22865236746,48277428,0.1817669014574611,0.7062708336167839,0.4227772710789754,0.4776216168697735,1.0622360435003974e-4,436.9582123226707,0.8134860022929647,0
46087,2002,367690,262742,251961,0,200335,23704000,189665,45802,0,113276,112310,34,106330.23067583973,33493752,0.1743231002275997,0.6852538823465419,0.43113015810186417,0.42745354758660586,1.2940451088900898e-4,314.9974545067024,0.762478020263224,0
46087,1997,367690,244057,231204,1370,166401,0,149656,4900,0,110797,100676,0,98768.51477134763,0,0.020077277029546377,0.6288014359922761,0.45398001286584694,0.4125101922911451,0,0,0.6818120357129687,0
46089,2017,727452,353281,286770,16999,258862,39603000,168465,11529,1330,122125,75726,9,142970.86199919062,41068311,0.03263407882110841,0.39421157684630737,0.34568799341034473,0.21435061608181588,2.547547136698549e-5,287.24951661991446,0.7327368298889553,0.003764708546454522
46089,2012,727452,274423,250129,1413,229016,56234000,152171,21647,1266,101360,72652,0,111057.4666127074,62251038,0.07888187214628511,0.3438426177947136,0.3693567958953878,0.26474457315895533,0,560.5299661398644,0.8345364637803683,0.004613315939261651
46089,2007,727468,175710,175710,0,147777,32282000,101632,25500,476,60844,45408,0,71108.86280857952,39577732,0.14512549086563087,0.24153639747727734,0.34627511240111547,0.25842581526378694,0,556.5794534858574,0.8410278299470719,0.0027090091628251094
46089,2002,727640,175150,175150,26070,137902,17256000,94020,3321,738,50617,27801,0,70882.23391339538,24382728,0.018960890665144163,0.2407096916057391,0.2889922923208678,0.1587268055952041,0,343.98927141307456,0.7873365686554382,0.004213531258920925
46089,1997,727640,256798,210820,2186,173851,0,81415,7654,782,95752,18011,0,103924.72683124241,0,0.029805528080436763,0.28973118575119566,0.37286894757747335,0.07013683907195539,0,0,0.6769951479372892,0.003045195056036262
46091,2017,536374,340045,278897,5236,250976,62295000,181655,56607,0,132657,112272,0,137614.3261837313,64599914.99999999,0.16646914378979252,0.5199674107991812,0.39011601405696306,0.33016806599126586,0,469.4272521725065,0.7380670205413989,0
46091,2012,536374,309723,244726,6656,220783,93168000,168564,27533,0,101395,106931,22,125343.18089842169,103136976,0.08889556151787242,0.45625999768818026,0.32737316892836504,0.3452472047603827,7.103121176018571e-5,822.8367531503957,0.7128401830022311,0
46091,2007,536747,299241,221257,22859,185142,42368000,174352,33749,642,84008,95664,0,121101.17361392149,51943168,0.11278200513967003,0.4122184194788234,0.28073693110235565,0.3196888126961212,0,428.92373748249736,0.6187053244709114,0.0021454279326696543
46091,2002,536134,308603,250770,10325,214556,21061000,183128,16203,2375,117853,78243,0,124889.92310805341,29759193,0.05250435024934949,0.46773754322613376,0.3818919453148544,0.2535393369474697,0,238.28337995094023,0.6952492360735314,0.00769597184732488
46091,1997,536134,286940,234174,7375,187388,0,175100,19241,0,112814,70471,0,116123.02711452852,0,0.06705583048720987,0.4367825953959271,0.3931623335889036,0.24559489788806022,0,0,0.6530563880950722,0
46093,2017,2221405,368463,204457,92349,154043,27685000,97262,16036,5228,25473,7393,5,149114.9332254148,28709344.999999996,0.04352133049994165,0.0920394975252149,0.0691331286994895,0.020064429807063397,1.3569883543259431e-5,192.53165581075982,0.4180691141308625,0.014188670232832061
46093,2012,2221423,321407,189818,73752,142162,33409000,70818,21543,0,56760,6854,0,130071.6309186564,36983763,0.06702716493418003,0.08544883167231095,0.17659851838945637,0.021324986699107363,0,284.33381467422925,0.44231146179143577,0
46093,2007,2221472,458453,319363,24780,251348,27128000,132119,40792,5917,91583,2013,0,185533.3872925941,33258928,0.08897749605739301,0.14376188401204246,0.19976529764228831,0.004390853588045012,0,179.26114800862902,0.5482524926219263,0.012906448425465643
46093,2002,2221205,383520,204793,108028,126568,20530000,61559,3838,5347,22774,3090,0,155208.41764467827,29008890,0.010007300792657488,0.09219905411702206,0.05938151856487276,0.008056946182728411,0,186.90281390801002,0.33001668752607427,0.013941906549853984
46093,1997,2221205,367480,286078,5714,195571,0,61639,10062,8079,96335,2156,0,148717.1185754755,0,0.02738108196364428,0.12879405547889547,0.2621503211059105,0.005866985958419506,0,0,0.5321949493850006,0.02198486992489387
46095,2017,836688,120363,111439,4051,86698,14991000,33230,10783,665,17021,7966,0,48710.23876972885,15545666.999999998,0.08958733165507672,0.1331906278086933,0.141413889650474,0.06618312936699816,0,319.1457769995763,0.7203044124855645,0.005524953681779284
46095,2012,836676,114750,93712,13562,73627,12333000,27176,13636,0,23586,5385,21,46438.68878996358,13652631,0.1188322440087146,0.1120051250424298,0.20554248366013073,0.0469281045751634,1.8300653594771241e-4,293.99260305882353,0.6416296296296297,0
46095,2007,836782,110783,89691,4700,66979,13725000,27066,9408,1020,22906,5037,0,44833.26588425739,16826850,0.08492277696036396,0.10718562301770354,0.2067645757923147,0.045467264833052,0,375.320638996958,0.604596373089734,0.009207188828610888
46095,2002,836151,105092,58623,23807,39732,6340000,21371,4034,798,14572,5462,0,42530.1497369486,8958420,0.038385414684276635,0.07011054223459638,0.1386594602824192,0.05197350892551288,0,210.63692593156472,0.3780687397708674,0.0075933467818673165
46095,1997,836151,129629,87684,3615,28877,0,22214,7607,0,20457,4663,0,52460.13759611493,0,0.05868285645958852,0.10486622631558175,0.15781190937213124,0.03597188900631803,0,0,0.22276651058019425,0
46097,2017,364947,205109,205109,5202,175246,34756000,133456,47151,0,100242,82419,0,83006.47511129097,36041972,0.2298826477628968,0.5620240747286592,0.4887255069255859,0.40183024635681514,0,434.206752565709,0.8544042435973068,0
46097,2012,364948,225423,199591,3193,168366,30007000,157169,23948,0,88510,90684,10,91227.43828409551,33217749,0.10623583219103641,0.5469025724212765,0.3926396153010119,0.40228370663153273,4.4361045678568734e-5,364.12015534794585,0.7468891816717904,0
46097,2007,365002,179634,160595,1882,135783,27332000,130330,34556,0,70852,69693,0,72696.883852691215,33509032,0.19236892793123797,0.43998389049923015,0.39442421813242484,0.38797221016066,0,460.9417931571974,0.7558869701726845,0
