StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
TX,48345,14,18374,0,8181,0,6,0,0,0,0,0,0,0,0,26448,0,0,96,5,2,0,0,0,3,0,0,31,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11497,0,0,0,0,0,0,0,9,0,0,0,0,321,0,12663,389,42,15,2353,1115,2952,18,405075,142867,206,56,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18477,8450,0,0,0,26820,5,0,0
TX,48347,279,0,4,1,250,0,0,0,0,0,0,0,0,0,56,0,8,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,29,0,0,0,0,0,0,0,32,0,0,0,0,16213,0,23920,14251,2092,925,465,37163,164293,76294,61217,143048,84527,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1,258,0,0,64,0,0,0
TX,48349,13903,11701,0,15557,1645,176,0,0,0,0,0,0,0,0,17959,0,165,0,3134,0,0,7,0,0,0,0,31,26246,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,179,24,0,1491,0,3,0,0,0,0,0,83,0,0,0,0,47212,0,35138,7490,2280,1144,83,93321,582,675,1477,407034,6061,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13903,11701,15557,1826,0,0,18124,3150,0,0
TX,48351,220,0,1803,6,158,0,0,0,0,0,0,0,0,0,134,0,4,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,516,0,0,0,0,3,0,0,32,0,0,0,18,3729,0,18102,10719,534,149,595,2676,227282,21606,90882,35861,183959,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,261,0,6,203,0,0,138,0,0,0
TX,48353,1,48486,0,9768,0,4,7,0,0,0,0,0,0,0,27286,0,0,12,402,0,0,0,0,100,0,0,0,157,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,7337,0,0,0,0,0,0,0,0,0,0,0,0,621,0,24801,4930,1951,556,39,8536,14352,57,423124,11909,31,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48783,9811,0,0,0,27626,402,0,0
TX,48355,4248,127296,70,192544,75,358,0,0,0,0,0,0,0,6463,823,0,2,0,3,0,0,0,76,0,0,0,0,5899,0,0,0,0,0,0,22,0,0,5,41,0,0,0,12,0,0,0,5445,0,27,0,2094,0,0,0,0,0,0,18,0,0,0,0,63,6499,0,30655,19266,24048,10021,6245,5766,186,2,34650,36873,4931,13438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4249,127296,192544,78,0,0,825,3,1,0
TX,48357,22593,5023,0,45737,1654,54,0,0,0,0,0,4,0,0,186376,0,0,26,88,0,0,0,0,0,0,0,89,70,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47529,0,0,0,0,0,0,0,1,0,0,0,0,370,0,16831,3144,310,90,13,33,16,0,26702,229252,106,173,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22599,5024,46821,1654,4,0,187467,88,0,0
TX,48359,428,140,0,6784,0,101,2,0,0,0,0,0,0,0,61736,0,0,0,93,0,0,0,0,0,0,0,171,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6830,0,0,0,0,0,0,0,13,0,0,0,0,526,0,14281,2519,166,20,184,7,67,2,495428,369910,771,101,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,334,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,429,142,7118,0,0,0,62073,93,0,0
TX,48361,1,0,1094,4,106,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,790,0,0,0,0,1,0,0,0,0,0,0,46,25254,0,21985,20581,4230,2113,105,53,5840,2124,5216,26937,101654,24140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,106,0,0,4,0,0,0
TX,48363,29,5,0,496,0,0,1,0,0,0,0,2,0,0,24459,0,0,88,113,0,0,0,0,0,0,0,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1972,0,6,0,0,0,23,0,14,0,0,0,0,18702,0,44973,3867,985,499,143,57516,183329,5,31654,258919,250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,508,0,2,0,24471,113,0,0
TX,48365,512,0,20,8,227,0,0,0,0,0,0,0,0,0,66,0,18,0,0,0,0,0,0,0,0,0,0,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,68,0,0,0,0,0,0,0,10,0,0,0,0,8299,0,17685,9933,1168,363,1848,30195,120590,75754,53283,105963,97506,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,8,245,0,0,84,0,0,0
TX,48367,223,4,0,1644,5,0,1,0,0,0,0,0,0,0,11408,0,1,248,486,0,0,0,0,0,0,0,1,8408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1378,0,7,0,0,0,28,0,32,0,0,0,0,4157,0,34336,12487,3139,1448,291,90067,15153,9,5917,391229,280,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,4,1649,6,0,0,11414,486,0,0
TX,48369,80390,14578,0,36321,0,95,2752,0,0,0,0,0,0,0,213168,0,0,6,208,8,0,0,0,0,0,0,4597,1343,0,0,0,0,46,0,0,0,0,0,0,0,0,0,977,0,0,0,0,0,379,0,18434,0,0,0,0,0,0,0,1,0,0,0,0,293,0,30551,1960,332,115,2,6,10,81,2822,144195,34,219,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712,0,0,90,0,0,0,0,0,0,8144,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,83102,14641,44465,0,0,0,224087,208,0,0
TX,48371,34,1941,0,2861,0,0,10,0,0,0,0,0,0,0,1345,0,0,3,1,0,0,0,0,0,0,0,6065,165,0,0,0,0,0,0,0,0,0,40,70,0,0,0,0,0,0,0,0,0,0,0,35064,0,0,0,0,0,15,0,171,0,0,0,0,848,0,24284,7093,1433,194,5653,55,4879,0,2946348,8353,1089,19,0,3,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1946,2875,0,0,0,1364,1,0,0
TX,48373,519,0,251,25,145,0,0,0,0,0,0,0,0,0,73,0,8,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,210,0,0,0,0,0,0,0,26,0,0,0,2,33506,0,35031,12272,1473,567,266,6995,277438,53918,94226,82900,108635,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,521,0,25,155,0,0,81,0,0,0
TX,48375,517,501,0,3435,0,42,0,0,0,0,0,0,0,0,28986,0,0,0,1,0,0,0,0,0,0,0,648,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,5787,0,0,0,0,0,0,0,20,0,0,0,0,934,0,16007,16683,4853,3557,462,152,231,2,189122,316121,1262,550,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,501,3489,0,0,0,29043,1,0,0
TX,48377,12,0,0,148,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,10,0,0,0,0,0,0,206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693,0,0,0,0,0,0,0,29,0,0,0,0,0,0,4384,3074,686,88,5081,390,12873,0,2188222,241115,6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,148,0,0,0,99,0,0,0
TX,48379,661,7,0,165,455,0,0,0,0,0,0,0,0,0,703,0,6,0,24,0,0,1,0,0,0,0,4,13647,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,16464,0,2837,7175,325,84,52,30947,338,79,923,74906,15449,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,7,165,461,0,0,709,24,0,0
TX,48381,912,656,0,18397,0,90,1,0,0,0,0,0,0,0,135614,2,1,1,36,0,0,0,0,26,0,0,449,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,21507,0,0,0,0,0,0,0,4,0,0,0,0,609,0,22755,14591,3111,1371,268,215,1202,1,26436,338760,776,376,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,656,18935,1,0,0,136188,36,0,0
TX,48383,195,22410,0,13578,0,42,0,0,0,0,0,26,0,0,12072,0,0,0,3,0,0,0,0,0,0,0,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,2211,0,0,0,0,0,0,0,22,0,0,0,0,0,0,14863,1995,407,43,132,154,17,1,680643,170,2739,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,195,22605,13925,0,26,0,12614,3,0,0
TX,48385,20,29,0,123,0,0,4,0,0,0,0,15,0,0,1622,0,0,0,144,0,0,0,0,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,2,0,0,0,0,89,0,7150,709,193,41,36,18684,185263,18,229612,3873,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,126,0,15,0,1625,144,0,0
TX,48387,12094,524,32,564,6158,0,0,0,0,0,0,0,0,0,6785,0,1433,0,354,0,0,3806,0,0,0,0,11,42828,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1776,0,9,0,0,0,0,0,81,0,0,0,4,7542,0,6310,17525,648,167,524,176756,34318,1517,11456,252205,91361,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12102,524,565,7591,0,0,8227,354,0,0
TX,48389,360,322,0,895,0,1,83,0,0,0,0,0,0,0,341,0,0,2,6,0,0,0,0,0,0,0,4692,330,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,165259,0,0,0,0,0,0,0,287,0,0,0,0,2285,0,9185,6212,2310,207,4334,9,1162,0,1490533,533,1064,19,0,184,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,360,327,990,0,0,0,441,6,0,0
TX,48391,23349,26903,391,83694,1542,7,0,0,0,0,0,0,0,15,935,0,6,0,6,0,0,0,0,0,0,0,0,4921,0,0,0,1,0,0,18,0,0,0,8,0,0,0,0,0,0,0,356,0,75,0,4792,0,0,0,0,0,0,6,0,0,0,0,223,2170,0,17120,2664,601,89,816,17140,3281,413,122260,143922,17490,23100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23353,26903,83721,1549,0,0,971,6,0,0
TX,48393,2284,1551,0,3015,0,0,3,0,0,0,0,0,0,0,17254,0,0,10,3,0,0,0,0,0,0,0,87,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,0,0,0,3,0,0,0,0,174,0,9038,1059,23,5,466,160,54,3,134572,414907,2601,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,1552,3032,0,0,0,17334,3,0,0
TX,48395,10460,8418,0,6976,6155,4,0,0,0,0,0,0,0,0,6533,0,12,0,2363,0,0,4,0,0,0,0,6,11433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,2922,0,39,0,0,0,0,0,48,0,0,0,0,5766,0,22974,3754,1604,339,759,150321,5416,31474,14096,243609,17872,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10460,8418,6976,6169,0,0,6545,2365,0,0
TX,48397,4269,23,0,1327,652,1,0,0,0,0,0,0,0,0,4669,0,2,0,14,0,0,0,0,0,0,0,2,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1126,0,0,0,0,0,0,0,8,0,0,0,0,13137,0,6669,6390,4848,1076,443,6484,45,2,42,41716,35,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269,23,1327,654,0,0,4671,14,0,0
TX,48399,43,37896,0,29954,0,5,0,0,0,0,0,196,0,0,177918,0,0,0,930,0,0,0,0,26,0,0,0,3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,3,0,15159,0,0,0,0,0,0,0,9,0,0,0,0,1929,0,41203,2023,675,267,2,4192,4086,1,339012,16304,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38062,30661,0,196,0,178791,930,0,0
TX,48401,478,29,3,8,317,0,0,0,0,0,0,0,0,0,85,0,33,0,0,0,0,1,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,130,0,0,0,0,0,0,0,3,0,0,0,0,9402,0,20916,18747,2062,874,1758,65104,119903,86385,57891,169650,45465,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,29,8,350,0,0,118,0,0,0
TX,48403,323,0,21,0,69,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,48815,0,13176,2141,245,99,34,7845,177267,18702,23768,24077,47865,4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,327,0,0,74,0,0,6,0,0,0
TX,48405,125,0,6,0,62,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,34444,0,14307,3063,207,92,136,11119,170657,22667,30489,39260,48687,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,65,0,0,12,0,0,0
TX,48407,211,5,344,35,13,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,131,0,0,0,0,0,0,0,18,0,0,0,3,35964,0,21034,5438,417,117,208,6330,137545,41581,24810,60383,64880,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,5,35,18,0,0,28,0,0,0
TX,48409,9288,145538,90,105141,468,254,0,0,0,0,0,0,0,32,377,0,8,0,1,0,0,0,0,0,0,0,0,4864,0,0,0,0,0,0,134,0,0,3,20,0,0,0,6,0,0,0,934,0,18,0,1625,0,0,0,0,0,0,4,0,0,0,0,118,5535,0,16547,9082,5316,1535,3791,8997,251,26,52247,46117,6086,26224,0,0,0,0,0,2,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,9289,145538,105143,477,0,0,387,1,2,0
TX,48411,13,1,0,904,0,5,0,0,0,0,0,11,0,0,20160,0,0,4,3873,11,0,0,0,0,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,70,0,11485,0,2,0,0,0,9,0,2301,0,0,0,0,1770,0,28332,506,114,66,31,20589,155744,1,369290,107375,329,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,918,0,11,0,20174,3873,0,0
TX,48413,1,4229,0,1112,0,0,0,0,0,0,0,4,0,0,8407,0,0,0,766,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,2,0,0,0,0,10,0,10779,1406,222,71,0,924,575,0,808186,30,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4231,1113,0,4,0,8410,766,0,0
TX,48415,18,66147,0,16451,0,1,30,0,0,0,0,1,0,0,55308,0,0,30,4,2,0,0,0,21,0,0,34,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30661,0,0,0,0,0,0,0,4,0,0,0,0,1290,0,27117,4281,500,195,935,155,2431,85,173453,199762,87,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,18,66237,17202,0,1,0,56149,4,0,0
TX,48417,1,736,0,1635,0,0,0,0,0,0,0,9,0,0,52143,0,0,0,473,0,0,0,0,1,0,0,2,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027,0,0,0,0,0,0,0,1,0,0,0,0,496,0,27134,1218,295,56,49,12732,5998,1,191039,284464,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,737,1672,0,9,0,52181,473,0,0
TX,48419,267,0,6,0,119,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,29,0,0,0,0,0,0,0,11,0,0,0,0,19603,0,18049,6244,716,290,251,21664,167011,57705,53105,107819,77731,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,270,0,0,125,0,0,53,0,0,0
TX,48421,76514,10370,0,20206,48,276,26,0,0,0,0,0,0,0,166953,0,1,64,0,0,0,0,0,0,0,0,643,99,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6723,0,0,0,0,0,0,0,6,0,0,0,0,102,0,21214,2036,230,34,1,0,0,0,14318,265805,33,41,0,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,206,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78824,10370,20412,49,5,0,169465,0,0,0
TX,48423,1046,86,4,80,765,0,0,0,0,0,0,0,0,0,239,0,9,0,11,0,0,16,0,0,0,0,0,4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,263,0,12,0,0,0,0,0,2,0,0,0,0,15242,0,26010,44108,10842,3882,632,127889,52249,24047,32472,189205,74044,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1046,86,81,776,0,0,249,13,0,0
TX,48425,185,5,0,260,8,0,3,0,0,0,0,0,0,0,1301,0,0,3,283,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,256,0,0,0,0,0,0,0,5,0,0,0,0,3194,0,8806,1341,387,216,258,19103,31479,0,658,52709,271,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5,260,8,0,0,1301,283,0,0
TX,48427,7572,6174,0,55738,0,872,4,0,0,0,0,0,0,8,12,0,0,10,9,0,0,0,0,0,0,0,3,7481,0,0,0,147,0,0,91,0,0,177,321,0,0,0,0,0,0,0,0,1,52,0,9960,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,29968,14809,3719,538,178,1363,2,18,393283,249202,2435,183,0,0,0,0,0,16,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572,6174,55738,0,0,0,12,9,16,0
TX,48429,17,34,0,1265,0,0,7,0,0,0,0,1,0,0,29426,0,0,8,638,3,0,0,0,0,0,0,1,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11987,0,1,0,0,0,0,0,26,0,0,0,0,13917,0,39748,1607,421,199,114,39069,74943,2,99925,273152,493,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,1491,0,1,0,29652,638,0,0
TX,48431,0,355,0,269,0,0,0,0,0,0,0,28,0,0,5271,0,0,1,8,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14863,4061,496,69,20,1501,413,0,554554,8389,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,383,0,28,0,5389,8,0,0
TX,48433,1,4996,0,4453,0,0,9,0,0,0,0,9,0,0,73369,0,0,5,5,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,0,17908,0,0,0,0,0,0,0,0,0,0,0,0,31,0,18263,1173,55,6,128,154,20555,209,435648,11140,91,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4996,4572,0,9,0,73488,5,0,0
TX,48435,8,86,0,223,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,1,0,0,0,0,6,0,23066,5220,1656,240,13,3447,2312,0,891711,110,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,224,0,0,0,2593,14,0,0
