StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
SD,46089,42319,0,0,539,39222,5406,0,0,0,3,0,324,0,33225,4100,0,0,2,612,709,0,1,131,1,0,0,10212,83379,0,0,23,0,10,0,0,0,0,0,0,0,54,0,0,0,0,2,6,0,1607,556,0,0,0,0,0,0,0,0,0,0,0,2,0,38156,0,20185,1569,241,72,8,673,4,1,276,451093,226,2177,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42332,0,539,39222,324,0,4113,612,0,0
SD,46091,85134,0,0,88,83728,23,0,0,0,0,0,69,4,10020,3164,0,0,9,624,24,0,0,1,0,0,0,6080,36377,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1484,1028,0,0,0,0,0,0,0,0,0,0,0,146,0,39840,0,16032,1428,282,73,151,12621,10,0,1,237599,61,30651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85140,0,88,83730,69,4,3168,624,0,0
SD,46093,3480,0,0,1080,333,4445,0,0,0,0,0,866,54,15572,43948,0,0,0,3121,3418,0,6,5,3348,0,0,28630,225636,1,0,22,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,412,0,38796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12183,0,18889,7088,1034,300,2991,3128,82520,1301,10875,1670868,43778,527,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,0,1092,333,866,54,43960,3121,0,0
SD,46095,8974,0,0,5804,984,3348,0,0,0,1,0,26,0,5329,24092,0,0,20,1393,2904,0,2,33,30,0,0,7506,44778,0,0,17,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,25,11,10742,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4023,0,11398,1807,90,11,8477,6386,524,248,4,673519,15513,186,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8975,0,5804,984,26,0,24093,1393,0,0
SD,46097,82388,0,0,9,84633,1,0,0,0,0,0,0,0,1456,6564,0,0,0,395,0,0,0,0,0,0,0,7490,32629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,275,327,0,0,0,0,0,0,0,0,0,0,0,233,0,3877,0,13536,697,152,32,13,941,10,0,11,123937,42,6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82388,0,9,84633,0,0,6564,395,0,0
SD,46099,174732,0,0,4,143684,2,0,0,0,7,0,0,0,355,677,0,0,0,710,0,0,0,0,0,0,0,18084,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,606,25,0,0,2,0,0,0,0,0,0,0,0,156,0,7056,0,31741,11660,6396,3263,224,7740,0,0,2,102216,38,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174732,0,4,143684,0,0,677,710,0,0
SD,46101,138178,0,0,1,92247,0,0,0,0,0,0,0,0,781,300,0,0,0,364,0,0,0,0,0,0,0,9912,7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,87,9,0,0,0,0,0,0,0,0,0,0,0,184,0,1912,0,13923,1021,502,70,55,2526,0,0,0,61460,16,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138178,0,1,92247,0,0,300,364,0,0
SD,46103,4810,0,0,932,390,5847,0,0,0,0,0,233,27,24654,44543,0,0,0,1022,5615,0,7,11,5063,0,0,11822,82443,0,0,251,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,65,0,34823,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7708,0,16277,11674,6180,1978,93063,2180,435880,5281,20360,939727,18477,548,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,0,932,390,233,27,44543,1022,0,0
SD,46105,9485,0,0,708,125,12174,0,0,0,0,0,5259,5374,94336,9482,0,0,0,8984,5926,0,911,1618,271,0,0,31752,180310,73,0,32,0,63,0,0,0,0,0,0,23,452,0,0,0,0,9,4,0,32212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13042,0,19487,2769,222,28,406,774,399,26,279,1398732,14128,108,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485,0,710,125,5259,5374,9484,8984,0,0
SD,46107,61394,0,0,1466,43660,40092,0,0,0,6,0,170,1,71230,57976,0,0,5,807,823,0,0,288,3,0,0,2733,27775,0,0,38,0,17,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,5828,49,0,0,0,0,0,0,0,0,0,0,0,0,0,27631,0,14905,2375,399,64,121,36,2,0,10,214294,97,640,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61394,0,1466,43660,170,1,57976,807,0,0
SD,46109,125811,0,0,26,182254,84,0,0,0,0,0,39,3,33580,812,0,0,233,416,149,0,0,0,0,0,0,10871,42449,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,77,0,902,392,0,0,0,0,0,0,0,0,0,0,0,1968,0,33656,0,26924,3260,964,120,142,13919,3,0,1,199907,331,47313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125811,0,26,182254,39,3,812,416,0,0
SD,46111,64381,0,0,325,55064,15,0,0,0,0,0,3,0,1159,3847,0,0,22,237,5,0,0,0,0,0,0,9523,59490,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,579,159,0,0,0,0,0,0,0,0,0,0,0,513,0,3988,0,12662,826,126,33,13,2707,87,0,11,138117,84,10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64384,0,325,55064,3,0,3850,237,0,0
SD,46113,3824,0,0,284,6,2557,0,0,0,0,0,44,1,4122,24606,0,0,0,405,2880,0,6,0,114,0,0,2213,18256,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3141,0,9375,4255,134,32,160226,1114,54097,110,417,1014444,11210,2481,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,0,285,6,44,1,24607,405,0,0
SD,46115,191072,0,0,195,272190,764,0,0,0,0,0,6,1,46330,19394,0,0,12,254,146,0,1,1,0,0,0,10110,59619,0,0,201,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,7,4,978,2984,0,0,0,0,0,0,0,0,0,0,0,150,0,9171,0,35551,2060,560,149,52,2810,17,0,0,290597,116,20815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,191141,0,195,272256,6,1,19397,254,0,0
SD,46117,6701,0,0,9455,1176,17565,0,0,0,0,0,816,1,30856,93519,0,0,6,485,2483,0,13,291,4010,0,0,3138,25196,0,0,151,0,0,0,0,0,0,0,0,0,7,0,0,0,18,0,4,7,10551,9,0,0,0,0,0,0,0,0,0,0,0,4,0,46748,0,11519,2163,364,117,238,317,193,1,6,695811,4053,2839,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6701,0,9455,1176,816,1,93519,485,0,0
SD,46119,80038,0,0,2144,23522,92728,0,0,0,11,0,267,5,96338,113658,0,0,2,276,4732,0,0,4,18,0,0,2447,18650,0,0,47,0,12,0,0,0,0,0,0,0,43,0,0,0,0,0,4,4,1902,22,0,0,0,0,0,0,0,0,0,0,0,0,0,45006,0,15187,2848,473,56,236,21,3,0,8,183328,106,868,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80039,0,2144,23522,267,5,113659,276,0,0
SD,46121,13280,0,0,1384,2125,2417,0,0,0,191,0,8,0,3845,6895,0,0,33,1004,3542,0,0,229,26,0,0,10732,58095,0,0,1217,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,13612,3440,309,22,253,7792,1926,17194,2,712080,13856,11001,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13286,0,1384,2125,8,0,6901,1004,0,0
SD,46123,83837,0,0,16497,35275,10066,0,0,0,16,0,4,1,11806,49246,0,0,282,1877,2343,0,13,17,0,0,0,15356,121132,0,0,82,0,0,0,0,0,0,0,0,0,545,0,0,0,75,0,7,6,4393,6,0,0,0,0,0,0,0,0,0,0,0,2,0,3410,0,30169,3082,402,119,103,2997,182,10,1,626665,11617,3445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83851,0,16611,35275,4,1,49374,1877,0,0
SD,46125,149505,0,0,3,137677,0,0,0,1,0,0,0,0,270,1618,0,0,0,317,0,0,0,0,0,0,0,11294,14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,109,41,0,0,0,0,0,0,0,0,0,0,0,286,0,852,0,17375,1370,364,85,36,2961,0,0,1,53870,23,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,149507,0,3,137679,0,0,1618,317,0,0
SD,46127,122853,0,0,0,100056,0,0,0,0,0,0,0,0,74,180,0,0,0,313,0,0,0,0,0,0,0,5401,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,19,0,0,0,0,0,0,0,0,0,0,0,844,0,4108,0,15845,2795,1237,261,46,7231,0,79,0,30901,553,5271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122853,0,0,100056,0,0,180,313,0,0
SD,46129,46538,0,0,492,44054,13541,0,0,0,5,0,67,5,53656,7442,0,0,1,1608,503,0,0,158,33,0,0,4549,28313,0,0,26,0,89,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,3302,59,0,0,23,0,0,0,0,0,0,0,0,0,0,28613,0,13699,2276,536,121,148,266,20,0,37,224417,334,1290,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46539,0,492,44054,67,5,7443,1608,0,0
SD,46135,97522,0,0,5,82228,0,0,0,0,14,0,0,0,469,1478,0,0,48,321,0,0,0,0,0,0,0,18636,15195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,805,793,0,0,0,0,0,0,0,0,0,0,0,228,0,11490,0,14969,2884,1070,386,124,8493,44,0,14,76976,1850,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97522,0,5,82228,0,0,1478,321,0,0
SD,46137,7668,0,0,672,381,19953,0,0,0,0,0,207,8,18808,38427,0,0,1,1645,4234,0,1,11,302,0,0,5628,58330,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,28,0,18501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9037,0,6056,1843,90,3,2006,2827,690,58,170,1051343,9884,2097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7668,0,672,381,207,8,38427,1645,0,0
TN,47001,223,0,0,1,157,0,0,9,0,0,0,0,0,0,8,0,27,1,0,0,0,0,0,0,0,0,0,9374,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,0,16080,9920,3789,1326,273,140600,3352,3331,623,26005,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,1,184,0,0,98,3,0,0
TN,47003,5811,149,0,0,10522,5,0,21,0,0,0,6,0,0,132,0,1837,11,6,1,0,0,0,0,0,0,18,22591,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,569,0,15621,4472,1103,503,241,73956,10999,5379,11728,137574,116,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,313,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,6125,149,2,12370,6,0,2284,16,0,0
TN,47005,4061,35,0,10,6704,0,0,0,0,0,0,0,0,0,12,0,199,0,0,0,0,0,0,0,0,0,0,9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26150,0,9008,1048,461,184,297,176306,9472,8,1184,29263,4384,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,333,0,0,0,0,0,0,0,0,0,0,4394,36,10,7237,0,0,211,0,0,0
TN,47007,2522,0,0,1,1094,0,0,3,0,0,0,0,0,0,155,0,436,0,2,0,0,0,0,0,0,0,0,23720,0,0,148,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,8566,1686,382,46,481,139045,18697,10633,3086,48560,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,0,2,1530,0,0,705,3,0,0
TN,47009,1762,0,0,8,3163,0,0,61,0,0,0,0,0,0,144,0,684,2,7,0,0,0,0,0,0,0,24,43535,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,127,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935,0,23298,8512,1972,588,855,186789,34447,5662,4595,40816,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,14,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2154,0,8,3860,0,0,1206,34,0,0
TN,47011,1496,0,0,4,588,21,0,14,1,0,0,0,0,0,234,0,336,18,77,1,0,22,0,0,0,0,2,15022,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,16417,9787,2413,1241,477,74403,14181,11027,14255,47734,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1789,0,6,925,0,0,861,82,0,0
TN,47013,241,0,0,1,234,0,0,6,0,0,0,0,0,0,8,0,34,1,0,1,0,0,0,0,0,0,10,8203,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11806,0,17437,7579,2047,560,222,228980,2423,4789,296,33889,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1,268,0,0,80,0,0,0
TN,47015,5192,20,0,0,8803,0,0,2,0,0,0,0,0,0,44,0,637,0,0,1,0,0,0,0,0,0,2,13042,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,6487,967,153,35,75,83974,8280,2906,6372,32593,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5211,20,0,9441,0,0,700,1,0,0
TN,47017,23499,20545,1,11,31067,0,0,0,0,0,0,0,0,0,3,0,3328,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,17069,1426,480,210,18,195294,10163,6,1422,60875,12165,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,34,0,0,0,0,0,0,0,0,0,0,23533,20592,11,34476,0,0,3331,0,0,0
TN,47019,503,0,0,0,16,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,61,10720,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742,0,13147,3953,813,340,499,167259,2644,490,929,17254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,16,12,0,40,0,0,0
TN,47021,1472,0,0,1,3759,0,0,20,0,0,0,0,0,0,12,0,355,0,0,0,0,0,0,0,0,0,18,20438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922,0,6711,1051,406,190,24,137258,6094,1023,214,14394,251,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1476,0,1,4118,0,0,368,1,0,0
TN,47023,2829,3548,0,1,12387,0,0,0,0,0,0,0,0,0,7,0,954,0,0,0,0,0,0,0,0,0,0,9127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,8503,1101,388,115,1,81343,7964,3087,13621,30059,8960,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2842,3548,1,13343,0,0,972,0,0,0
TN,47025,513,0,0,2,322,0,0,18,0,0,0,0,0,0,19,0,44,1,1,0,0,0,0,0,0,0,1,18250,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019,0,11116,5452,1213,332,352,165932,2722,4266,331,66398,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,697,0,2,368,0,0,246,4,0,0
TN,47027,433,0,0,0,319,0,0,115,0,0,0,0,0,0,7,0,58,30,0,0,0,0,0,0,0,0,0,12481,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14738,0,4626,854,278,102,131,112862,1570,543,71,16538,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,377,0,0,98,0,0,0
TN,47029,2113,0,0,0,1829,0,0,95,24,0,0,0,0,0,22,0,99,0,0,0,0,0,0,0,0,0,18,15883,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3641,0,13686,2577,525,194,669,195922,11051,2598,748,31354,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,1928,2,0,164,0,0,0
TN,47031,17349,318,0,0,26086,0,0,8,0,0,0,0,0,0,120,0,2576,0,0,0,0,0,0,0,0,0,7,24249,0,0,3,0,1259,0,0,0,0,0,0,0,1,0,0,0,0,0,329,0,128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3699,0,15342,6585,1610,671,246,108641,2948,1130,9756,53589,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17556,318,1,28688,0,0,2904,26,0,0
TN,47033,11531,46979,0,16,38948,0,0,0,0,0,0,0,0,0,16,0,7723,0,1,0,0,0,0,0,0,0,0,13753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,49,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1081,0,8723,1132,275,116,4,9702,107,3,308,17728,11444,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,212,0,5,0,0,0,0,0,0,0,0,11743,46982,16,46886,0,0,7739,1,0,0
TN,47035,1229,0,0,3,653,0,0,4,0,0,0,0,0,0,152,0,99,0,51,0,0,0,0,0,0,0,2,16288,0,0,91,0,46,0,0,0,0,0,0,0,5,0,0,0,0,0,2,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,20285,8411,2652,617,1867,246935,14546,32880,1807,86166,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,5,752,0,0,506,54,0,0
TN,47037,947,5,0,0,1291,2,0,16,0,0,0,0,0,0,25,0,506,0,0,0,0,0,0,0,0,0,0,21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14886,0,55027,41847,15395,9579,261,129723,16246,4742,3174,20924,216,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,958,5,0,1804,0,0,537,2,0,0
TN,47039,2013,7,0,101,6670,0,0,0,0,0,0,0,0,0,20,0,133,0,0,0,0,0,0,0,0,0,0,15666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7544,0,6972,766,283,60,315,138125,5300,121,3155,30967,2331,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,0,2085,8,101,6876,0,0,153,0,0,0
TN,47041,2935,2,0,0,5423,0,0,4,0,0,0,0,0,0,10,0,181,0,0,0,0,0,0,0,0,0,0,18736,0,0,10,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,312,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15924,0,9206,2111,423,130,279,105512,7388,2314,4837,33479,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944,2,0,5604,0,0,200,0,0,0
TN,47043,1495,0,0,5,2404,0,0,8,0,0,0,0,0,0,13,0,360,0,0,0,0,0,0,0,0,0,4,36594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,13185,2294,1065,516,27,203750,3689,160,233,47069,131,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,42,0,0,0,0,0,0,0,0,0,0,1539,1,5,2815,0,0,375,8,0,0
TN,47045,23267,24262,554,406,146403,0,0,0,0,0,0,0,0,0,18,0,7871,0,0,0,0,0,0,0,0,0,4,10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,388,0,0,4,0,0,0,0,0,1,0,0,0,0,0,13278,0,14331,3517,918,457,16,19398,36,7,455,28982,41095,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,679,0,219,0,0,0,0,0,0,0,0,23946,24300,406,154991,0,0,7889,0,0,0
