StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_232,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
TX,48353,55,244187,0,30366,0,1336,0,0,0,0,0,32,0,1,104959,0,0,0,949,10,0,0,0,0,0,0,21,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,63,0,0,0,31157,0,0,0,0,0,0,0,29,0,0,0,0,2046,0,127686,22222,9747,2828,1053,41159,70576,199,1927509,9472,103,592,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,243,0,0,0,0,0,0,0,0,0,0,0,0,55,244430,30422,0,32,0,105258,949,0,0
TX,48355,134306,483391,43,846777,82,0,0,0,0,0,0,0,0,27768,3956,0,0,0,1818,0,0,0,0,0,0,0,5,65265,0,0,0,0,0,0,201,0,0,17,21,0,0,0,26,0,0,0,1747,0,229,0,17559,0,0,0,0,0,0,300,0,0,0,0,4,32534,0,118392,82797,120886,49036,37383,12665,98,9,215978,75458,21670,69266,0,159,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134306,483391,846794,82,0,0,3973,1818,0,0
TX,48357,156187,93294,0,230292,3633,7,0,0,2852,0,0,1,0,0,606952,0,1387,25,598,633,0,0,0,0,0,0,3214,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,167,0,262227,0,0,0,0,0,0,0,2,0,0,0,0,768,0,77790,15367,1937,616,2821,84,0,0,240184,920139,485,2794,0,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982,0,0,0,0,8162,6,502,0,0,0,0,0,0,0,0,0,0,0,0,161175,93796,238454,5020,7,0,621985,598,0,0
TX,48359,5363,13786,0,35123,0,239,0,0,0,0,0,5,0,0,219347,0,11,0,293,0,0,0,0,0,0,0,142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,35848,0,0,0,0,0,0,0,0,0,0,0,0,3845,0,57099,11824,1662,153,2729,34,0,0,2729201,1201366,108,474,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,1,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103,13786,35305,11,5,0,220280,293,0,0
TX,48361,39,26,2265,141,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,106,0,2179,0,0,0,0,0,0,0,0,0,0,0,344,110506,0,89049,83220,20339,9789,2029,270,40039,25361,33930,117868,448867,105700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,141,78,0,0,7,0,0,0
TX,48363,275,178,0,1055,0,0,1,0,0,0,0,2,0,0,52730,0,0,0,4832,0,0,10,0,0,0,0,2,3710,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16798,0,0,0,0,0,0,0,144,0,0,0,0,100910,0,197756,17287,8594,2927,1249,188987,800997,0,385700,1040350,10344,19,0,1288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,178,1058,0,2,0,52736,4839,1,0
TX,48365,33,0,10,0,2,0,0,0,0,0,0,0,0,0,11,0,0,1,2,0,0,0,0,0,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,2,44520,0,78907,42389,7102,2247,14947,112810,599128,248676,319565,413901,464286,12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,11,2,0,0
TX,48367,556,57,0,820,14,9,0,0,0,0,0,0,0,0,18662,0,0,0,3823,0,0,0,0,0,0,0,25,2669,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10759,0,0,0,0,0,0,0,6,0,0,0,0,26769,0,155258,60084,20743,7325,5286,416223,66581,0,94746,1717123,10176,503,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163,0,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,557,61,865,14,0,0,18711,3824,0,0
TX,48369,358575,70248,0,197613,0,2462,1355,0,0,0,0,7248,0,0,870734,0,432,4096,1160,65,0,0,0,0,0,0,4997,36331,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,288,0,163256,0,0,0,0,0,0,0,1,0,0,0,0,3735,0,142003,8825,2234,344,323,239,14,0,5357,636246,264,4801,0,14499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,6330,0,339,0,0,0,0,0,0,0,0,0,0,0,0,359404,70587,203943,432,7248,0,878664,1160,0,0
TX,48371,1678,17337,0,974,0,0,0,0,0,0,0,6,0,6142,11087,0,0,9,531,73,0,0,0,0,0,0,22626,897,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,1,0,89588,0,0,0,755,0,0,0,9513,0,0,0,0,3026,0,96865,33355,7351,1293,20538,95,8829,0,13212216,159959,2471,414,7,80,0,0,0,380,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,255,0,2283,0,571,0,0,0,0,0,0,0,0,0,0,0,0,1678,17908,3257,0,6,0,13941,531,380,0
TX,48373,9,4,255,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,279,0,0,0,0,0,0,0,15,0,0,0,13,153628,0,159064,51998,8916,2627,2504,18304,1315829,221137,522807,275800,453437,6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,7,0,0,0,2,0,0
TX,48375,2042,2318,0,10910,1,3,0,0,0,0,0,1,0,0,77104,0,20,3,33,0,0,0,0,0,0,0,263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,20154,0,0,0,0,0,0,0,7,0,0,0,0,5431,0,76877,75305,24042,17251,3115,1829,32,3,1204986,1114495,5209,10327,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,4,0,273,0,111,0,0,0,0,0,0,0,0,0,0,0,0,2680,2429,11183,21,1,0,78146,33,0,0
TX,48377,0,531,0,3,0,0,0,0,0,0,0,7,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1121,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,62,0,0,0,0,48,0,30263,14334,2586,503,18467,5109,54181,0,10356085,579032,31590,324,2,21,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,534,34,0,7,0,35,0,18,0
TX,48379,26,188,0,16,131,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,26414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,75833,0,13228,31138,1696,500,205,133393,748,38,34445,346266,77922,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,188,16,132,0,0,62,0,0,0
TX,48381,16435,20331,0,68338,169,24,0,0,0,0,0,7,0,0,551233,0,2,4,791,1,0,0,0,0,0,0,4195,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,407,0,100600,0,0,0,0,0,0,0,5,0,0,0,0,7762,0,102838,65267,18747,7542,1575,757,3808,276,135087,1536987,204,4023,0,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,24,0,267,12,159,0,0,0,0,0,0,0,0,0,0,0,0,17256,20490,68605,171,19,0,552470,791,0,0
TX,48383,3256,191688,0,11753,1,0,0,0,0,0,0,0,0,0,40152,0,0,0,1,0,0,0,0,0,0,0,143,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4960,0,0,0,0,0,0,0,138,0,0,0,0,209,0,77919,20164,3722,558,350,651,67,20,3020416,660,5548,563,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,471,0,0,0,0,0,0,0,0,0,0,0,0,3256,192159,12508,1,0,0,41378,1,0,0
TX,48385,105,3,0,571,0,0,0,0,0,0,0,0,0,1,13,0,0,0,202,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,700,0,0,0,0,0,0,0,0,0,0,0,0,722,0,31880,3516,955,235,29,78670,788817,131,1103990,1273,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,571,0,0,0,13,202,0,0
TX,48387,38887,15049,2,345,38680,1,0,0,0,0,0,0,0,0,25184,0,743,6,16,0,0,0,0,0,0,0,469,47407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,71430,0,0,0,0,0,0,0,18,0,0,0,33,41586,0,28783,76872,2969,808,3094,838672,159701,1707,199264,1041411,403809,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,846,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,39734,15049,345,39424,0,0,26773,16,0,0
TX,48389,0,17337,0,635,0,0,0,0,0,0,0,590,0,38,2009,0,0,0,477,0,0,0,0,0,0,0,37975,2267,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,521202,0,0,0,0,0,0,0,325,0,0,0,0,14169,0,33637,21887,13537,1935,18958,0,3402,0,6905881,14,1414,31,22,294,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3018,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,18349,3653,0,590,0,6039,477,0,0
TX,48391,13345,157342,618,198269,3647,0,0,0,0,0,0,0,0,9,4544,0,0,2,473,0,0,0,0,0,0,0,0,30821,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,13115,0,0,0,0,0,0,2,11,0,0,0,337,11814,0,74965,12428,3232,532,4011,60008,5978,605,911694,513895,87148,131766,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13345,157342,198269,3647,0,0,4544,473,0,0
TX,48393,14754,8847,0,17662,308,0,0,0,3,0,0,1077,0,0,40001,0,20,25,1,2,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,28575,0,0,0,0,0,0,0,0,0,0,0,0,546,0,39190,5963,206,51,4833,16,4,0,981165,1502828,12764,404,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,28,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14779,8853,17690,328,1085,0,40072,1,0,0
TX,48395,45592,79262,221,26139,14766,0,0,0,0,0,0,0,0,0,12077,0,73,2,13427,2,0,0,0,0,0,0,1054,38735,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,2695,0,303,0,5777,0,0,0,0,0,5,0,65,0,0,0,0,34175,0,96979,20359,14252,4230,9603,663467,38451,133248,273097,868879,88678,3578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,45592,79407,26139,14839,0,0,12295,13427,0,0
TX,48397,6712,442,1,4802,507,0,0,0,0,0,0,344,0,0,10069,0,5,0,638,0,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36787,0,0,0,0,0,0,0,11,0,0,0,0,58940,0,34355,33097,26866,6443,693,28129,177,7,972,175282,143,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712,442,4805,512,344,0,10077,638,0,0
TX,48399,2106,280047,0,80907,1,4865,0,0,0,0,0,747,0,973,608619,0,0,0,512,1,0,15,0,0,0,0,687,12947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,54,0,58889,0,0,0,0,0,0,0,19,0,0,0,0,10014,0,179355,9934,3855,1260,15,13117,11850,32,1753414,3946,206,560,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2106,280062,81658,1,747,0,609385,512,0,0
TX,48401,37,8,4,2,4,0,0,0,0,0,0,0,0,0,6,0,0,2,8,0,0,0,0,0,0,0,0,4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,129,0,0,0,0,0,0,0,0,0,0,0,1,46503,0,92862,80954,11198,4556,11304,308320,654875,317529,370841,581556,211774,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,2,4,0,0,7,8,0,0
TX,48403,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,1,226077,0,59205,9171,1737,533,1074,25459,698424,66077,244068,86114,221693,19609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
TX,48405,4,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,153460,0,63924,13103,1485,313,1993,32845,682204,77351,297179,142668,213034,24260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0
TX,48407,59,17,241,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,455,0,0,0,0,0,0,0,28,0,0,0,24,163518,0,95504,24209,2992,624,1633,16238,638963,209046,148591,219921,279592,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,17,29,13,0,0,0,0,0,0
TX,48409,99728,465966,10,517388,11,0,0,0,0,0,0,0,0,1704,5810,0,0,53,627,0,0,0,0,0,0,0,0,83300,0,0,0,0,0,0,127,0,0,0,0,0,0,0,42,0,0,0,1073,0,79,0,16523,0,0,0,0,0,0,5,0,0,0,0,1,30860,0,69617,40180,24682,6836,22899,39262,245,87,311497,118364,31890,137383,0,328,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99728,465966,517389,11,0,0,5811,627,0,0
TX,48411,466,271,0,8855,0,0,0,0,0,0,0,13,0,24,96959,0,0,3,23715,2,0,14,0,0,0,0,0,11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,47476,0,2,0,2,0,0,0,12935,0,0,0,0,11478,0,123276,2666,889,377,109,57429,536853,3,2153510,187256,473,5,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,473,272,8855,0,13,0,96967,23715,0,0
TX,48413,126,40017,0,8207,0,14,0,0,0,0,0,1205,0,0,22268,0,0,0,2715,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9283,0,0,0,0,0,0,0,147,0,0,0,0,209,0,41531,7509,1591,369,173,3636,1633,0,3629872,194,92,5,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,40017,8209,0,1205,0,22270,2715,0,0
TX,48415,502,403396,0,49236,83,11,29,0,0,0,0,0,0,0,141934,0,0,3,3180,0,0,0,0,0,0,0,352,18105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63929,0,0,0,0,0,0,0,30,0,0,0,0,5361,0,118065,19048,4140,1678,8327,1372,1643,449,1076259,691465,65,8,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,291,0,0,0,0,0,0,0,0,0,0,0,0,502,403687,49511,83,0,0,142500,3180,0,0
TX,48417,40,7873,0,11119,0,2,0,0,0,0,0,165,0,0,116054,0,1,0,751,41,0,19,0,0,0,0,15,1063,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,33769,0,0,0,0,0,0,0,31,0,0,0,0,4696,0,138485,5671,2249,441,128,36415,14387,3,1215539,1045375,210,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,21,0,0,0,0,0,0,0,0,0,0,0,0,40,7894,11242,1,165,0,116199,751,0,0
TX,48419,5,0,8,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,88474,0,81377,27050,5059,1630,4190,115141,766785,224454,347385,381836,342708,13874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,2,0,0,0
TX,48421,503149,95884,0,127980,401,129,0,0,23,0,0,50,0,0,509159,0,48,24,2236,0,0,0,0,0,0,0,5796,30,0,0,0,6,10,0,0,0,0,3,0,0,0,0,72,0,0,0,0,0,9,0,35723,0,0,0,0,0,0,0,23,0,0,0,0,864,0,93546,9434,1241,239,871,0,0,0,108937,1121735,13,100,0,21068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473,0,0,33,0,11402,0,47,0,0,0,0,0,0,0,0,0,0,0,0,509622,95931,139382,449,50,0,527129,2236,0,0
TX,48423,350,174,1,58,18,0,0,0,0,0,0,0,0,0,25,0,6,0,8,0,0,0,0,0,0,0,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,1,0,2,0,0,0,2,70797,0,116963,204418,56568,23551,4190,785123,208100,50666,266851,641345,294322,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,350,174,58,24,0,0,31,8,0,0
TX,48425,308,103,0,1279,1,0,0,0,0,0,0,0,0,0,509,0,0,0,845,0,0,0,0,0,0,0,1,2387,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,3,0,0,0,0,17127,0,38421,6394,2599,1044,1381,93010,131632,0,1763,244844,7905,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,103,1292,1,0,0,522,845,0,0
TX,48427,12279,18137,0,265425,46,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,3,75207,0,0,0,0,0,0,4195,0,0,1300,444,0,0,0,13,0,0,0,0,0,1,0,20564,0,0,0,0,0,0,26,0,0,0,0,0,10118,0,129384,65103,19115,3143,10401,1952,118,2875,2156276,728495,9853,2292,0,0,60,0,0,0,0,271,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12279,18137,265425,46,0,0,0,1,0,0
TX,48429,25,399,0,8347,0,0,0,0,0,0,0,4,0,0,76937,0,0,0,1974,0,0,0,0,0,0,0,9,1651,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,44464,0,0,0,0,0,0,0,64,0,0,0,0,57352,0,175237,7247,3229,970,255,180822,268067,0,634380,1188956,1266,20,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,399,8424,0,4,0,77014,1974,0,0
TX,48431,0,809,0,39,0,0,0,0,0,0,0,0,0,0,21241,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,8,0,0,0,0,51,0,74371,21664,2629,474,53,5315,1109,30,2507423,21931,11,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,819,39,0,0,0,21251,0,0,0
TX,48433,0,44418,0,13922,0,0,0,0,0,0,0,24,0,0,201867,0,0,0,1180,0,0,0,0,0,0,0,3,2525,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,48196,0,0,0,0,0,0,0,5,0,0,0,0,614,0,69775,4734,1477,183,1930,620,27479,1551,2056494,169893,424,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,44457,14342,0,24,0,202326,1180,0,0
TX,48435,0,29,0,14,0,0,0,0,0,0,0,2,0,0,4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,22,0,0,0,0,14,0,115107,25682,8236,1159,485,13272,6527,0,4009713,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0,2,0,4868,0,0,0
TX,48437,63804,415961,0,55249,1,2,2,0,0,0,0,151,0,0,656957,0,0,6,382,6,0,0,0,0,0,0,717,450,0,0,0,0,0,0,0,0,0,0,0,195,0,0,2,0,0,0,0,0,2758,0,132338,0,0,0,0,0,0,0,22,0,0,0,0,3084,0,111912,10094,2024,510,41,72,333,0,10101,1114973,3,7483,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,537,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,63851,417527,55786,1,151,0,659107,382,0,0
TX,48439,4858,130,0,10829,126,0,0,0,0,0,0,0,0,0,13719,0,0,73,1289,0,0,0,0,0,0,0,0,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11869,0,10,0,0,0,0,0,2,0,0,0,0,111632,0,397805,580892,377545,178368,5387,236521,2162,0,470,639703,1659,4567,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4858,130,10831,126,0,0,13721,1289,0,0
TX,48441,155,69823,0,48456,0,616,0,0,0,0,0,68,0,10,382303,0,0,0,382,2,0,30,0,0,0,0,5,5240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,34,2,94054,0,0,0,0,0,0,0,20,0,0,0,0,8529,0,197947,59132,30715,17194,545,74426,195204,17,1453612,4923,1073,287,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,23,0,0,0,0,0,0,0,0,0,0,0,0,155,69846,48929,0,68,0,382799,382,0,0
TX,48443,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,9,0,6203,6337,3852,228,13001,98,2115,0,6743761,6316,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0
TX,48445,24830,1434163,0,18274,0,2418,72814,0,0,0,0,0,0,0,53504,0,0,10778,66,627,0,0,0,0,0,0,1446,41843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,120830,0,0,0,124,0,0,0,711,0,0,0,0,5503,0,120811,9922,1816,832,225,42,2,0,470362,150384,5,1027,0,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,360,0,3218,0,13777,0,0,0,0,0,0,0,0,0,0,0,0,24917,1447940,21492,0,0,0,70586,66,0,0
TX,48447,13,2191,0,16818,0,0,0,0,0,0,0,2,0,0,346914,0,0,0,59,4,0,91,0,0,0,0,6,949,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,35962,0,0,0,0,0,0,0,23,0,0,0,0,9219,0,130116,4091,1466,180,637,47981,13200,7,441188,1581558,460,22,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2191,16835,0,2,0,346931,59,0,0
