StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
VA,51071,898,0,0,4,9,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,1775,30825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,7,0,302,0,0,0,0,0,0,0,9718,0,30925,12145,3714,1123,94,841467,10116,1860,65,91890,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,4,9,7,0,13,0,0,0
VA,51073,27095,69,0,35,34988,2,50,0,0,0,0,0,0,0,31,0,2339,0,0,18,0,0,0,0,0,0,0,11160,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,22,0,0,0,0,0,0,0,0,0,0,0,23,19120,0,47040,7765,2625,532,1015,131109,121394,36167,26293,1262,138465,30183,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,109,27099,69,35,37443,112,0,2371,7,2,0
VA,51075,16691,13,0,146,18260,0,0,1,0,0,0,0,0,0,630,0,5529,1,3,31,0,0,0,0,0,0,555,56462,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9678,0,0,0,17,0,0,0,0,0,0,0,0,17679,0,53005,7671,3111,489,3025,474127,92342,1593,19013,38195,13311,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,19231,13,146,23863,74,0,8699,3,0,0
VA,51077,6110,0,0,14,59,0,0,0,0,0,0,0,0,0,10,0,3,22,26,0,0,0,0,0,0,0,137,76296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,126,0,4088,0,0,0,0,0,0,0,7613,0,58605,3059,1546,225,768,824726,42106,2377,3146,251897,49,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6132,0,14,62,22,0,13,26,0,0
VA,51079,3537,0,0,1,759,0,0,0,0,0,0,2,0,0,2,0,15,0,0,0,0,0,0,0,0,0,32,49241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2615,0,0,3,0,0,0,0,0,0,0,0,0,1886,0,29523,6648,1193,431,643,276644,14631,12584,270,51008,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3559,0,1,775,25,0,17,0,0,0
VA,51081,14430,33294,0,445,61679,0,6335,1,0,0,0,0,0,0,59,0,8309,3,0,5,0,0,0,0,0,0,0,8019,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,22,0,336,0,0,0,0,0,0,0,0,0,0,0,0,5232,0,45266,5381,1506,309,888,149714,253895,2347,86198,16579,151163,2466,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,28,14430,33294,445,70184,28,0,8368,168,0,0
VA,51083,10107,0,0,26,50252,0,0,321,0,0,0,0,0,0,6550,0,1930,30,23,1,0,0,0,0,0,0,52,231832,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,182,0,2694,0,0,3,0,0,0,0,0,0,0,0,0,31601,0,104364,15057,4163,2424,1547,1220090,295921,14895,129353,228898,34483,107,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,34,0,0,0,4,2,0,0,26,30,0,0,0,0,0,0,0,0,0,38,10330,0,30,52276,40,0,8675,49,0,0
VA,51085,57730,15,0,1225,78264,6,0,0,0,0,0,0,0,0,384,0,16993,12,11,40,0,0,0,0,0,0,193,87874,0,0,0,2,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,326,0,2370,0,0,0,1,0,0,0,0,0,0,0,0,8122,0,97610,30221,16623,5934,2963,620509,129774,11085,64005,36706,89691,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2893,59429,15,1226,98152,2894,0,19076,13,0,0
VA,51087,17252,99,0,320,19082,2,5,0,0,0,0,0,0,0,47,0,10576,0,2,0,0,0,0,0,0,0,37,14223,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,0,252,0,0,0,2,0,0,0,1,0,0,0,0,21251,0,139674,97498,48372,17117,1760,178169,44664,6140,16383,3457,65170,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,17438,99,320,29820,162,0,10809,2,0,0
VA,51089,2319,0,0,1,2065,0,0,245,0,0,0,43,0,0,682,0,279,120,69,0,0,0,0,0,0,0,21,27170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2219,0,0,10,0,0,0,0,0,0,0,0,0,6214,0,69518,25412,8324,3823,103,718452,98273,6641,18354,115726,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,1,77,0,0,2,0,0,1,0,0,0,0,0,0,0,15,2401,0,2,2361,135,0,967,71,0,0
VA,51091,1276,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,30788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,2,0,0,4,0,0,0,0,0,0,0,318,0,41937,551,413,49,643,900635,66431,5086,20,148302,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,1,91,0,0,0,0,0,0
VA,51093,59786,61362,0,1086,87500,19,14318,0,0,0,0,0,0,0,39,0,16901,1,1,209,0,0,0,0,0,0,14,21148,0,0,0,5,14,45,0,0,0,10,0,0,0,0,0,0,0,0,0,0,75,0,229,0,0,0,0,0,0,0,0,0,0,0,0,11757,0,53307,10560,4924,1416,1167,98969,151143,22108,92424,9027,175666,26179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,168,0,0,0,0,0,0,0,0,0,0,18,59786,61371,1086,104587,18,0,16949,169,0,0
VA,51095,6754,62,0,43,9828,1,82,0,0,0,0,0,0,0,38,0,1606,0,1,9,0,0,0,0,0,0,1,6232,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,12,0,0,39,619,0,0,0,0,0,0,0,0,24603,0,50557,23518,8993,2074,723,122437,40051,21175,17915,1320,67068,24691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,4,6754,62,43,12433,4,0,1644,996,0,0
VA,51097,68445,31,0,49,68388,0,6,0,0,0,0,0,0,0,16,0,15279,0,0,0,0,0,0,0,0,0,127,10110,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,51,0,0,0,0,0,0,0,4,0,0,0,0,13711,0,25129,2891,911,74,672,257338,251561,30981,68313,8290,80741,19261,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,313,68447,31,49,83985,315,0,15295,5,5,0
VA,51099,20111,1,0,4,24643,0,0,0,0,0,0,0,0,0,8,0,4734,0,47,0,0,0,0,0,0,0,25,36019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,196,0,0,0,0,0,0,0,0,0,0,0,0,21292,0,32706,6910,3067,844,733,247088,21884,7436,18131,5376,74022,7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20111,1,4,29383,6,0,4742,47,0,0
VA,51101,65427,6,0,296,58138,5,0,0,0,0,0,0,0,0,78,0,29797,0,1,1,0,0,0,0,0,0,212,13142,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,124,0,0,0,3,0,0,0,1,0,0,0,0,30381,0,25699,3252,1560,560,898,268247,116152,18086,41967,6688,111629,25826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2404,65427,6,296,90340,2404,0,29875,2,0,0
VA,51103,32249,12,0,8,26168,61,63,0,0,0,0,3,0,0,29,0,10637,0,0,2,0,0,0,0,0,0,3,7401,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,11406,0,25775,3315,1274,339,221,66245,87056,33789,14399,800,60575,6685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,32259,12,8,38327,1535,0,10666,0,1,0
VA,51105,1440,0,0,0,196,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,142147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1249,0,57233,23374,6311,904,8255,815709,6127,36146,1833,157144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,196,0,0,0,0,0,0
VA,51107,36716,0,0,209,26502,0,0,0,0,0,0,17,0,0,3896,0,2152,23,1,17,0,0,0,0,0,0,713,157215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,5678,0,0,455,156,22,0,0,0,0,0,0,0,7877,0,155706,89565,57592,13829,5715,525634,25661,1892,4026,368521,8326,153,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,188,36747,0,210,28842,224,0,6061,1,0,0
VA,51109,17086,0,0,192,24534,0,0,2,0,0,0,1,0,0,742,0,3886,2,3,1356,0,0,0,0,0,0,113,145807,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8076,0,0,0,3,0,0,0,0,0,0,0,0,39618,0,71714,7775,3322,1268,1254,801676,180041,3684,87781,54634,14630,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,276,17096,0,214,28696,280,0,4657,3,0,0
VA,51111,10597,1,0,453,28181,0,3,1409,0,0,0,0,0,0,1213,0,2632,33,413,10,0,0,0,0,0,0,12,103460,0,0,0,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6061,0,0,0,0,0,0,0,0,0,0,0,0,2894,0,33422,4508,822,568,1052,601641,272742,12651,90400,62589,6040,174,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,14,0,0,26,0,0,0,0,0,0,0,0,0,0,28,10704,1,453,30867,42,0,3938,439,0,0
VA,51113,35651,0,0,107,27596,0,0,0,0,0,0,333,0,0,262,0,795,4,0,131,0,0,0,0,0,0,278,124072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5585,0,4,284,1,0,0,0,0,0,0,0,0,2258,0,41589,5273,930,285,62,537535,18021,16645,514,107141,226,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,527,35666,0,107,28920,871,0,1061,2,0,0
VA,51115,6130,6,0,73,12917,0,7,0,0,0,0,0,0,0,33,0,691,0,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,4,13079,0,15493,1892,555,92,706,7559,29148,3105,8402,517,130690,19072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6143,6,73,13612,17,0,724,0,0,0
VA,51117,6987,17,0,1976,88886,0,44,4554,0,0,0,0,0,0,4052,0,6655,36,328,578,0,0,0,0,0,0,3,114139,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,102,0,51427,0,0,0,0,0,0,0,0,0,0,0,0,160814,0,69912,13317,4308,2440,1596,791574,354731,32455,99762,134126,8443,99,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,1,0,0,0,3,84,0,0,1014,0,0,0,0,0,0,0,0,0,0,79,7157,17,1979,96634,163,0,10796,1342,0,0
VA,51119,34815,13,0,11,27375,2,39,0,0,0,0,0,0,0,15,0,9710,0,0,2,0,0,0,0,0,0,2,12795,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,0,2,0,0,0,2,0,0,0,0,12279,0,18625,3944,1409,220,309,89490,67556,30166,17209,1045,51839,6008,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,301,34818,13,11,37387,304,0,9725,1,229,0
VA,51121,9754,0,0,60,212,0,0,6,0,0,0,1,0,0,949,0,4,11,0,0,0,0,0,0,0,0,7031,63792,0,0,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,2,0,47,0,0,0,0,0,0,0,3509,0,66001,58584,21715,6192,217,710487,23061,927,82,147606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,91,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9845,0,60,216,92,0,953,0,0,0
VA,51125,3317,0,0,0,4580,0,0,0,0,0,0,0,0,0,59,0,22,0,0,0,0,0,0,0,0,0,42,80413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13480,0,31,1271,0,0,0,0,0,0,0,0,0,10828,0,69869,12372,1784,208,36,989382,92195,5613,10691,68313,138,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,0,4602,0,0,83,0,0,0
VA,51127,21148,28,0,44,24980,6,3,0,0,0,0,0,0,0,41,0,6157,0,1,6,0,0,0,0,0,0,159,8323,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,23,0,0,0,4,0,0,0,0,0,0,0,0,29572,0,37205,6219,1694,348,872,210267,101600,25964,26440,1200,104656,24093,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,173,0,0,0,0,0,0,0,0,0,0,428,21149,29,44,31738,428,0,6200,174,4,0
VA,51131,75345,3489,0,3165,88425,0,2,0,0,0,0,0,0,0,1704,0,51943,0,0,0,0,0,0,0,0,0,28,62,0,0,0,1,5927,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569,0,20224,6805,3140,590,1479,7841,25205,6581,2341,179,106915,50781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,75348,3489,3165,141482,1117,0,53647,0,0,0
VA,51133,68381,33,0,17,45782,421,72,0,0,0,0,0,0,0,105,0,35645,0,0,2,0,0,0,0,0,0,14,8047,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,57779,0,26164,3069,1420,311,496,82622,93416,58243,14921,1100,96648,10773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,10,0,0,0,0,0,0,0,0,0,0,1159,68569,33,17,82596,1347,0,35750,10,1,0
VA,51135,9544,0,0,103,16736,0,0,47,0,0,0,5,0,0,101,0,1341,2,1,7,0,0,0,0,0,0,113,114521,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,1,0,0,0,0,0,0,0,0,4368,0,36459,11295,3994,1478,961,452033,166225,6451,32338,37085,9589,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0,0,0,0,0,0,344,0,0,263,0,0,0,0,0,0,0,0,0,0,105,9992,0,103,18445,454,0,1518,292,0,0
VA,51137,32513,0,0,511,34173,0,0,9,0,0,0,46,0,0,2968,0,1549,1,23,149,0,0,0,0,0,0,172,147267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1402,0,0,17,492,0,0,0,0,0,0,0,0,6534,0,65498,8791,2612,804,621,476385,59091,10887,25032,105824,3347,191,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,401,65,0,0,3,0,0,0,0,0,0,0,0,0,0,652,33046,0,912,36377,763,0,5386,26,0,0
VA,51139,21034,0,0,276,2952,0,0,0,0,0,0,324,0,0,141,0,50,2,3,0,0,0,0,0,0,0,782,87499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1798,0,0,20,0,58,0,0,0,0,0,0,0,9564,0,50166,18280,2653,735,129,587043,24196,1929,67,93416,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,286,0,0,5,0,0,0,0,0,0,0,0,0,0,269,21475,0,276,3276,879,0,346,8,0,0
VA,51141,8433,0,0,6,3016,0,0,614,0,0,0,16,0,0,507,0,124,24,19,0,0,0,0,0,0,0,459,81257,0,0,0,13,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,1,1512,0,51,0,0,0,0,0,0,0,8199,0,63652,3564,1386,223,65,1071016,45129,9533,6684,91291,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,0,0,0,0,67,0,0,14,0,0,619,0,0,0,0,0,0,0,0,8501,0,6,3154,83,0,632,33,0,0
VA,51143,40741,0,0,1766,34899,0,0,2036,0,0,0,1228,0,0,29892,0,2746,2371,414,62,0,0,0,0,0,0,192,277037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,3583,0,0,8,0,0,0,0,0,0,0,0,0,24829,0,139327,30912,5771,1684,1778,1450862,252607,16353,90645,396181,235,19,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,46,0,0,0,601,3045,0,0,66,0,0,19,0,0,0,0,0,0,0,1605,45284,0,2367,39316,5878,0,34737,480,0,0
VA,51145,8789,0,0,49,16277,0,0,4,0,0,0,0,0,0,414,0,2883,3,2,2,0,0,0,0,0,0,93,51621,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5060,0,0,0,0,0,0,0,0,0,0,0,0,7228,0,25981,3462,1483,205,1105,453773,104484,2352,13660,42170,13697,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,8870,0,49,19576,416,0,3378,2,0,0
VA,51147,6571,0,0,22,6347,0,0,16,0,0,0,0,0,0,267,0,401,70,85,2,0,0,0,0,0,0,9,152579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,11287,0,30920,8298,2803,1026,1258,573492,120396,7149,38359,40932,11251,433,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2,0,15,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,331,6913,0,22,7080,411,0,928,88,0,0
VA,51149,28899,854,0,497,45030,12,543,0,0,0,0,0,0,0,180,0,10787,0,2,0,0,0,0,0,0,0,174,25154,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,140,0,0,0,0,0,0,0,0,0,0,0,0,15456,0,44531,13872,7748,1795,2041,171741,209610,9188,86471,4898,92968,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,352,28899,854,497,56170,352,0,10967,3,0,0
VA,51153,10213,0,0,302,10143,0,0,0,0,0,0,180,0,0,2275,0,1562,0,0,9,0,0,0,0,0,0,1074,62851,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103,0,2881,0,0,1,0,82,0,0,0,0,0,0,0,30885,0,158614,95986,53456,11603,3288,447668,23863,7237,7145,39394,20711,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,13,0,0,23,0,0,0,0,0,0,0,0,0,0,24,10257,0,304,11752,217,0,3870,23,0,0
VA,51155,9478,0,0,15,398,0,0,0,0,0,0,0,0,0,836,0,1,86,0,0,0,0,0,0,0,0,15799,53064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,2,0,280,0,0,0,0,0,0,0,24043,0,50415,23543,8293,3548,86,522700,25977,4821,57,204795,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9546,0,15,399,68,0,837,0,0,0
VA,51157,2957,0,0,2,1959,0,0,0,0,0,0,9,0,0,1329,0,89,0,0,1,0,0,0,0,0,0,109,61274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,3,375,8,49,0,0,0,0,0,0,0,2041,0,33336,2896,326,28,22,512430,11359,6685,183,128413,91,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2958,0,2,2052,14,0,1418,0,0,0
VA,51159,54490,18,0,14,54156,4,31,0,0,0,0,0,0,0,19,0,22889,0,0,4,0,0,0,0,0,0,28,7401,0,0,0,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,28066,0,14415,2537,1295,215,207,152678,114586,35547,22538,1339,46073,17929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,863,54496,18,14,77909,869,0,22908,1,0,0
VA,51161,1111,0,0,4,64,0,0,5,0,0,0,0,0,0,40,0,1,4,0,3,0,0,0,0,0,0,573,27204,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,2,10,2,34,0,0,0,0,0,0,0,1695,0,71262,60809,13803,3504,136,492140,18204,1176,115,30148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,77,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1208,0,4,65,77,0,61,0,0,0
VA,51163,15206,0,0,136,1753,0,0,0,0,0,0,106,0,0,423,0,21,112,0,3,0,0,0,0,0,0,1544,159145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,1349,0,12,4,0,22,0,0,0,0,0,0,0,9466,0,92317,24574,4056,969,197,1131977,81034,9428,515,194745,1,4,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15211,0,136,1786,118,0,449,0,0,0
VA,51165,187689,0,0,287,54589,1,0,0,0,0,0,207,0,0,1457,0,2122,197,2,111,0,0,0,0,0,0,8524,251739,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1941,0,58,72,0,5,0,0,0,0,0,0,0,7989,0,86233,54993,11943,3742,1197,1360788,74136,25058,270,315583,3,56,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,42,0,0,0,6,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,37,191757,0,293,56748,4109,0,3788,2,0,0
VA,51167,974,0,0,28,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,106702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,3876,0,67198,22113,9014,960,5779,836004,8321,746,4943,305243,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,28,36,0,0,2,0,0,0
VA,51169,396,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2840,0,70694,11277,2531,354,4423,1146869,6825,6467,2214,195834,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,5,1,0,0,0,0,0,0
