StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
SD,46069,151463,0,0,10273,23173,161057,0,0,0,1,0,462,0,173363,216866,0,0,2,2350,7652,0,0,3,0,0,0,26932,95280,0,0,0,2,0,0,0,0,0,0,0,0,0,37,0,0,0,11,1,5,0,3114,0,0,0,0,0,0,0,0,0,0,0,0,9479,0,56465,3459,877,145,107,512,311,0,9,1549269,528,426,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151463,0,10273,23173,462,0,216866,2350,0,0
SD,46071,6968,0,0,10750,20,11414,0,0,0,0,0,976,0,47267,209049,0,0,85,3618,46382,0,0,4,9,0,0,43149,231505,0,0,0,2,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,153,0,112853,0,0,0,0,0,0,0,0,0,0,0,0,17522,0,89204,24229,1688,239,340232,8095,38735,3915,217,4082528,50516,532,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6968,0,10750,20,976,0,209049,3618,0,0
SD,46073,167264,0,0,4568,90799,11844,0,0,0,0,0,2066,0,28986,108363,0,0,80,1910,117,0,0,0,0,0,0,36253,75278,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,160,5,6319,0,0,0,0,0,0,0,0,0,0,0,0,8501,0,51117,1853,712,114,42,8986,17,0,0,922620,24,4732,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167264,0,4568,90799,2066,0,108363,1910,0,0
SD,46075,19629,0,0,38650,182,53907,0,0,0,0,0,125,0,35277,245481,0,0,3,10598,26552,0,0,3,0,0,0,27116,167465,0,0,0,106,0,0,0,0,0,0,0,0,17,119,0,0,0,3,0,37,0,71623,0,0,0,0,0,0,0,0,0,0,0,0,16327,0,54370,8994,684,172,448,3607,549,23,64,1989382,23927,387,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19629,0,38650,182,125,0,245481,10598,0,0
SD,46077,574649,0,0,297,639686,731,0,0,2,24,0,532,0,56418,68396,0,0,40,1155,11,0,0,5,0,0,0,59575,52183,1,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,43,1,5278,0,0,0,0,0,0,0,0,0,0,0,0,181509,0,91773,5782,1715,254,130,11678,43,1,3,691443,39,42028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574649,0,297,639686,532,0,68396,1155,0,0
SD,46079,561816,0,0,17,446246,47,0,0,0,1268,0,20,0,6637,10274,0,0,30,2023,7,0,0,0,0,0,0,40424,10946,0,0,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,65,50,7,4883,0,0,0,0,0,0,0,0,0,0,0,0,66547,0,71242,6931,2756,594,120,11019,0,0,2,374399,275,36193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,561816,0,17,446246,20,0,10274,2023,0,0
SD,46081,15,0,0,628,0,3,0,0,0,0,0,280,0,542,2779,0,0,0,831,65,0,0,0,0,0,0,16565,48794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,2118,0,27574,18831,2864,284,1688,14249,1590942,823,126411,437613,5324,3293,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,628,0,280,0,2779,831,0,0
SD,46083,603082,0,0,38,602467,0,0,0,0,1,0,0,0,1866,10452,0,0,0,511,0,0,0,0,0,0,0,26225,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13340,0,0,0,0,0,0,0,0,0,0,0,0,6151,0,95775,15895,10868,1474,232,27271,0,2,4,240040,134,7051,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603082,0,38,602467,0,0,10452,511,0,0
SD,46085,97542,0,0,118754,12365,136203,0,0,0,2970,0,84,0,81713,499630,0,0,62,7161,26325,0,8,1,0,0,0,20945,160265,0,0,0,5362,0,0,0,0,0,0,0,0,0,13395,0,0,0,47,28,224,2,76825,0,0,0,0,0,0,0,0,0,0,0,0,198638,0,114314,17896,1949,291,557,10546,18240,10,66,3247994,35112,5461,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97542,0,118754,12365,84,0,499630,7161,0,0
SD,46087,550327,0,0,30,488114,171,0,0,1,12,0,8,0,2577,10002,0,0,11,2362,74,0,0,0,0,0,0,41540,19811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,166,68,0,6665,0,0,0,0,0,0,0,0,0,0,0,0,25044,0,74638,6307,1942,311,83,6371,5,0,1,405783,86,18361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550327,0,30,488114,8,0,10002,2362,0,0
SD,46089,281301,0,0,529,212485,60623,0,0,1,42,0,4193,0,175001,27765,0,0,2,4410,1834,0,9,1591,0,0,0,42894,140131,0,151,0,11,0,0,0,0,0,0,1,0,0,171,0,0,0,7,1,9,0,4181,0,0,0,0,0,0,0,0,0,0,0,0,84598,0,93162,4575,1512,229,83,2816,24,8,441,2165865,743,3172,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281301,0,529,212485,4193,0,27765,4410,0,0
SD,46091,481523,0,0,225,418282,140,0,0,0,0,0,40,0,62085,12308,0,0,4,731,228,0,0,33,0,0,0,25512,38417,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,105,0,4908,0,0,0,0,0,0,0,0,0,0,0,0,221722,0,73747,5117,1561,274,531,56477,71,0,4,1079691,29,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,481524,0,225,418283,40,0,12308,731,0,0
SD,46093,6288,0,0,20736,32,22630,0,0,0,0,0,5600,26,96890,129313,0,0,1103,13262,34024,0,0,67,6454,0,0,187331,659399,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,680,745,0,155466,0,0,0,0,0,0,0,0,0,0,0,0,59831,0,109134,34311,5842,1525,11495,14142,357074,7137,50041,7808176,219201,3542,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288,0,20736,32,5600,26,129313,13262,0,0
SD,46095,20392,0,0,16219,710,25510,0,0,0,0,0,192,0,12302,120648,0,0,204,7182,16841,0,0,1,0,0,0,41122,151666,0,0,0,103,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,9,1,45728,0,0,0,0,0,0,0,0,0,0,0,0,19960,0,59110,8599,486,84,36366,22328,3545,2202,67,3082144,74036,817,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20392,0,16219,710,192,0,120648,7182,0,0
SD,46097,307939,0,0,233,337258,53,0,0,5,8,0,3,0,10624,79202,0,0,6,2875,5,0,0,3,0,0,0,34372,62211,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2,4292,0,0,0,0,0,0,0,0,0,0,0,0,15753,0,62016,2914,703,121,60,4331,2,1,6,706768,33,14216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307939,0,233,337258,3,0,79202,2875,0,0
SD,46099,735892,0,0,4,570092,46,0,0,0,37,0,9,0,3200,10991,0,0,4,1963,1,0,0,0,0,0,0,91352,6821,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,55,0,14962,0,0,0,0,0,0,0,0,0,0,0,0,34768,0,152723,57347,35996,14962,1314,35240,0,1,6,555732,69,17987,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,735893,0,4,570093,9,0,10991,1963,0,0
SD,46101,647722,0,0,0,337122,4,0,0,2,1,0,3,0,6080,3936,0,0,2,812,1,0,0,0,0,0,0,39548,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,11851,0,64831,4517,2382,254,357,11396,0,3,12,348001,57,16013,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647722,0,0,337122,3,0,3936,812,0,0
SD,46103,16090,0,0,3739,402,39120,0,0,0,0,0,367,4,45778,242137,0,0,70,5734,25813,0,0,8,12847,0,0,73605,320199,1,0,0,6,0,0,0,0,0,0,0,0,0,96,0,0,0,0,66,487,0,115048,0,0,0,0,0,0,0,0,0,0,0,0,31195,0,100845,58134,34350,10014,422324,16822,1924280,25831,136756,4283850,64931,1546,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16090,0,3739,402,367,4,242137,5734,0,0
SD,46105,60448,0,0,6734,13,64616,0,0,0,0,0,48309,9607,364849,97865,0,0,14,30239,19938,0,0,2775,158,0,0,131649,546807,93,0,0,0,0,0,0,0,0,0,0,0,70,3539,0,0,0,0,249,186,0,126822,0,0,0,0,0,0,0,0,0,0,0,0,36297,0,104956,13627,1070,147,2381,4486,1271,52,1394,6578403,58919,267,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60448,0,6734,13,48309,9607,97865,30239,0,0
SD,46107,341756,0,0,2212,138141,210157,0,0,0,5,0,121,0,315383,261379,0,0,54,2914,3799,0,2,158,0,0,0,17843,37283,0,3,0,76,0,0,0,0,0,0,0,0,0,5105,0,0,0,5,0,4,1,18820,0,0,0,0,0,0,0,0,0,0,0,0,92059,0,71029,7695,1656,369,140,314,17,0,68,1055292,351,1041,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341756,0,2212,138141,121,0,261379,2914,0,0
SD,46109,608260,0,0,189,700466,3730,0,0,2,2,0,1297,0,182277,17945,0,0,596,1372,62,0,0,29,0,0,0,46448,40425,0,0,37,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,140,1,4599,0,0,0,0,0,0,0,0,0,0,0,0,177943,0,126505,12798,4746,473,1110,64281,4,0,0,1058852,889,211691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,608260,0,189,700466,1297,0,17945,1372,0,0
SD,46111,273821,0,0,2503,206329,1174,0,0,0,0,0,13,0,8068,50487,0,0,8,2745,18,0,0,7,0,0,0,43823,105043,1,0,1,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,5,11,5,8637,0,0,0,0,0,0,0,0,0,0,0,0,13285,0,58164,3085,620,132,43,12049,138,0,14,830296,52,20335,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273821,0,2503,206329,13,0,50487,2745,0,0
SD,46113,10921,0,0,1442,5,8758,0,0,0,0,0,711,0,9243,117150,0,0,18,680,17629,0,0,0,213,0,0,9030,65144,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,2,10,0,84195,0,0,0,0,0,0,0,0,0,0,0,0,10614,0,45063,19656,2737,164,730868,6828,235025,2023,2286,4595816,48392,8737,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10921,0,1442,5,711,0,117150,680,0,0
SD,46115,983595,0,0,3056,1148365,15977,0,0,0,41,0,1885,0,396191,173304,0,0,13,825,1702,0,0,2,0,0,0,69937,66235,0,0,0,296,2,0,0,0,0,0,1,0,0,231,0,0,0,5,0,28,0,12275,0,0,0,0,0,0,0,0,0,0,0,0,41169,0,159771,8364,2667,505,70,12602,27,0,8,1201951,545,43705,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,5,0,0,0,0,0,983731,0,3056,1148501,1885,0,173304,825,0,0
SD,46117,18071,0,0,56917,272,58438,0,0,0,1373,0,552,0,162182,396869,0,0,5,5281,12782,0,0,0,657,0,0,16139,75153,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,12,0,53259,0,0,0,0,0,0,0,0,0,0,0,0,199799,0,66868,8934,1643,571,262,1654,1061,11,14,3197996,20273,5410,0,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18071,0,56917,272,552,0,396869,5281,0,0
SD,46119,335337,0,0,25905,68283,449303,0,0,0,82,0,386,0,405448,532585,0,0,1,949,51012,0,0,3,0,0,0,10800,33043,0,0,0,5072,0,0,0,0,0,0,0,0,0,868,0,0,0,29,0,625,7,10707,0,0,0,0,0,0,0,0,0,0,0,0,178532,0,71381,10410,2003,286,157,121,35,0,6,885617,278,919,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335337,0,25905,68283,386,0,532585,949,0,0
SD,46121,34819,0,0,5948,4715,10976,0,0,0,2160,0,7,0,14411,40105,0,0,123,8588,18710,0,0,0,0,0,0,50474,175138,0,0,0,4205,0,0,0,0,0,0,0,0,0,26,0,0,0,45,0,10,5,5074,0,0,0,0,0,0,0,0,0,0,0,0,8212,0,60614,15887,1357,192,925,26271,8119,81182,168,3310460,73100,40122,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34819,0,5948,4715,7,0,40105,8588,0,0
SD,46123,245216,0,0,105824,39898,62655,0,0,0,3,0,59,0,67796,294795,0,0,1454,8523,7183,0,1,9,0,0,0,100640,296576,0,0,0,66,0,0,0,0,0,0,0,0,0,1385,0,0,0,55,93,47,1,23948,0,0,0,0,0,0,0,0,0,0,0,0,17741,0,143027,12376,2300,729,807,16356,714,69,145,3129916,60368,13520,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245216,0,105824,39898,59,0,294795,8523,0,0
SD,46125,592102,0,0,20,577164,8,0,0,0,1,0,2,0,1481,41299,0,0,2,808,0,0,0,0,0,0,0,65445,10477,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,168,0,26959,0,0,0,0,0,0,0,0,0,0,0,0,5623,0,81596,6006,1826,296,111,13137,0,0,1,339833,109,12341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,592104,0,20,577166,2,0,41299,808,0,0
SD,46127,507116,0,0,2,440997,42,0,0,0,1,0,0,0,679,2604,0,0,0,1539,0,0,0,0,0,0,0,28038,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6965,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,76056,13338,6828,1128,87,33050,0,88,1,173740,1856,32220,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507116,0,2,440997,0,0,2604,1539,0,0
SD,46129,234869,0,0,1218,138589,63497,0,0,0,8,0,341,0,285875,39303,0,0,0,2087,3326,0,5,240,0,0,0,22339,64610,0,5,0,120,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,7563,0,0,47,0,0,0,0,0,0,0,0,0,94777,0,65424,9206,2433,579,64,964,93,5,108,1099625,1500,1398,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234869,0,1218,138589,341,0,39303,2087,0,0
SD,46135,356116,0,0,184,338205,42,0,0,0,4,0,4,0,1570,34830,0,0,81,1312,8,0,0,0,0,0,0,90212,14449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28894,0,0,0,0,0,0,0,0,0,0,0,0,40656,0,71999,13326,5813,1676,269,39759,4,0,4,472970,8333,11963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,356119,0,184,338208,4,0,34830,1312,0,0
SD,46137,16761,0,0,10817,1296,22232,0,0,0,0,0,966,35,46587,191559,0,0,5,15992,28510,0,0,19,374,0,0,31774,178262,13,0,0,0,0,0,0,0,0,0,0,0,1,2907,0,0,0,0,37,101,0,138623,0,0,0,0,0,0,0,0,0,0,0,0,35300,0,31990,9376,505,121,3777,9364,2414,117,692,4833066,49410,8602,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,0,10817,1296,966,35,191559,15992,0,0
TN,47001,276,0,0,3,133,0,0,1,0,0,0,0,0,0,58,0,275,0,0,0,0,0,0,0,0,0,3,12592,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23404,0,74833,49666,19200,6730,910,617677,8129,19725,736,156591,1117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,1,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,329,0,5,417,0,0,384,13,0,0
TN,47003,23031,838,0,3,31993,2,0,28,17,2,0,0,0,0,2737,0,18894,417,5,354,0,0,0,0,0,0,134,131002,0,0,0,7,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,67,0,0,1,0,0,0,0,0,0,0,0,0,2971,0,74252,22041,5747,2474,308,343771,50852,15515,10729,626602,180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1487,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24518,838,3,50889,0,0,23118,7,0,0
TN,47005,18314,134,0,569,31134,0,0,103,0,2,0,0,0,0,83,0,1708,3,0,2,0,0,0,0,0,0,0,38382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,17924,0,0,0,0,0,0,0,0,0,0,0,0,117144,0,42960,5101,3096,1060,750,755606,45382,95,3650,121996,48966,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18322,134,569,32848,0,0,1793,0,0,0
TN,47007,6372,8,0,13,2525,3,0,0,3,0,0,0,0,0,1196,0,2589,0,1,2,0,0,0,0,0,0,3,72090,0,0,0,41,0,97,0,0,0,8,0,0,0,0,6,0,0,0,0,10,0,425,0,0,0,0,0,0,0,0,0,0,0,0,2218,0,40026,7767,1851,226,200,636876,74562,31444,19712,269279,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,3,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7121,8,14,5142,0,0,4532,32,0,0
TN,47009,10489,0,0,480,4287,2,0,34,0,0,0,0,0,12,309,0,6489,49,1,0,0,0,0,0,0,0,0,71278,0,0,0,7,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,20,0,124,0,0,1,0,0,0,0,0,0,0,0,0,21589,0,110989,44554,13952,3944,502,815498,182746,17120,1975,323213,149,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11350,0,484,10776,0,0,7663,1,0,0
TN,47011,3242,2,0,31,2272,0,0,83,0,0,0,0,0,0,1927,0,3171,70,327,2,0,0,0,0,0,0,13,28848,0,0,0,25,0,118,0,0,0,0,0,0,0,0,4,0,0,0,0,204,0,46,0,0,0,0,0,0,0,0,0,0,0,0,6841,0,78782,45163,12388,6665,804,346453,54188,44341,20587,291503,1414,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,367,0,0,0,0,0,0,382,0,0,9,4,0,0,0,0,0,0,0,0,0,0,7152,2,413,5456,0,0,9019,703,0,0
TN,47013,1392,0,0,0,132,0,0,0,0,0,0,0,0,0,8,0,68,4,3,0,0,0,0,0,0,0,243,10764,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51930,0,81592,37623,9822,2791,1445,1003017,4718,43913,399,183900,40,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,200,0,0,123,3,0,0
TN,47015,20458,9,0,0,30907,0,0,1,0,0,0,0,0,0,206,0,5827,3,0,19,0,0,0,0,0,0,148,35407,0,0,0,1,0,1545,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,247,0,0,0,0,0,0,0,0,0,0,0,0,266,0,29825,5147,1147,171,211,382059,35709,8889,3917,201777,515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20567,9,0,36844,0,0,6141,111,0,0
TN,47017,117403,42703,2,45,124574,0,0,0,0,2,0,0,0,0,368,0,58079,0,0,0,0,0,0,0,0,0,2,22384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,12857,0,0,0,0,0,0,0,0,0,0,0,0,7645,0,86078,7416,2790,941,40,855639,53084,167,3085,252295,78382,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117413,42703,45,182653,0,0,58457,0,0,0
TN,47019,1520,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,318,8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,344,0,0,0,0,0,0,0,16784,0,59697,18564,3778,1597,579,761143,5951,933,1149,119409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,0,0,0,0,0,252,0,0,0
TN,47021,6410,0,0,4,10671,0,0,526,0,0,0,0,0,0,78,0,1178,2,3,0,0,0,0,0,0,0,17,29807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12985,0,30807,5430,2464,927,75,615422,23734,3835,217,135194,3742,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,0,4,11849,0,0,1270,3,0,0
TN,47023,13962,8568,0,113,52072,0,0,1,0,0,0,0,0,0,102,0,12825,0,0,0,0,0,0,0,0,0,0,85077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,9541,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,40514,5272,2006,476,7,378446,45279,16434,53806,72163,31504,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13963,8568,113,64897,0,0,12928,0,0,0
TN,47025,1511,0,0,3,154,0,0,3,0,0,0,0,0,0,1030,0,51,0,0,0,0,0,0,0,0,0,6,30071,0,0,0,13,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21796,0,50631,26270,5984,1635,2668,709560,11754,34363,61,372153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,0,4,205,0,0,2001,0,0,0
TN,47027,562,0,0,0,530,0,0,96,0,0,0,0,0,0,50,0,200,10,0,0,0,0,0,0,0,0,0,21491,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,180,0,0,0,0,0,0,0,0,0,0,0,0,65249,0,23483,4600,1521,520,43,507934,4087,544,19,114901,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,730,0,0,276,0,0,0
